                       	strsep
Length   54/9, alignment  9/ 0, fail:	6.49072
Length   54/9, alignment  9/ 3, found:	16.9695
Length   54/9, alignment  9/ 3, fail:	6.77136
Length   54/9, alignment  9/ 9, found:	17.2991
Length   54/9, alignment  9/ 9, fail:	7.03027
Length   54/9, alignment  9/15, found:	17.6372
Length   54/9, alignment  9/15, fail:	8.77344
Length   54/9, alignment 15/ 0, found:	24.0535
Length   54/9, alignment 15/ 0, fail:	8.38403
Length   54/9, alignment 15/ 3, found:	24.3243
Length   54/9, alignment 15/ 3, fail:	8.65503
Length   54/9, alignment 15/ 9, found:	24.8627
Length   54/9, alignment 15/ 9, fail:	8.9248
Length   54/9, alignment 15/15, found:	23.6226
Length   54/9, alignment 15/15, fail:	7.84204
Length   63/9, alignment  0/ 0, found:	23.2452
Length   63/9, alignment  0/ 0, fail:	6.7605
Length   63/9, alignment  0/ 3, found:	23.2452
Length   63/9, alignment  0/ 3, fail:	6.76172
Length   63/9, alignment  0/ 9, found:	23.5162
Length   63/9, alignment  0/ 9, fail:	9.04822
Length   63/9, alignment  0/15, found:	24.3878
Length   63/9, alignment  0/15, fail:	8.38281
Length   63/9, alignment  3/ 0, found:	24.3257
Length   63/9, alignment  3/ 0, fail:	7.57227
Length   63/9, alignment  3/ 3, found:	24.3243
Length   63/9, alignment  3/ 3, fail:	8.65503
Length   63/9, alignment  3/ 9, found:	16.6251
Length   63/9, alignment  3/ 9, fail:	9.35339
Length   63/9, alignment  3/15, found:	17.708
Length   63/9, alignment  3/15, fail:	9.19214
Length   63/9, alignment  9/ 0, found:	16.6899
Length   63/9, alignment  9/ 0, fail:	8.65381
Length   63/9, alignment  9/ 3, found:	16.3555
Length   63/9, alignment  9/ 3, fail:	7.57227
Length   63/9, alignment  9/ 9, found:	16.624
Length   63/9, alignment  9/ 9, fail:	8.11047
Length   63/9, alignment  9/15, found:	17.3038
Length   63/9, alignment  9/15, fail:	9.78662
Length   63/9, alignment 15/ 0, found:	17.0281
Length   63/9, alignment 15/ 0, fail:	7.30127
Length   63/9, alignment 15/ 3, found:	16.3553
Length   63/9, alignment 15/ 3, fail:	8.65259
Length   63/9, alignment 15/ 9, found:	16.6239
Length   63/9, alignment 15/ 9, fail:	7.84082
Length   63/9, alignment 15/15, found:	16.624
Length   63/9, alignment 15/15, fail:	8.92236
Length   40/10, alignment  0/ 0, found:	16.7717
Length   40/10, alignment  0/ 0, fail:	7.5271
Length   40/10, alignment  0/ 3, found:	23.2429
Length   40/10, alignment  0/ 3, fail:	6.22083
Length   40/10, alignment  0/ 9, found:	23.515
Length   40/10, alignment  0/ 9, fail:	7.30115
Length   40/10, alignment  0/15, found:	23.5127
Length   40/10, alignment  0/15, fail:	7.30237
Length   40/10, alignment  3/ 0, found:	24.1437
Length   40/10, alignment  3/ 0, fail:	6.22339
Length   40/10, alignment  3/ 3, found:	11.4175
Length   40/10, alignment  3/ 3, fail:	6.49316
Length   40/10, alignment  3/ 9, found:	16.9951
Length   40/10, alignment  3/ 9, fail:	6.49304
Length   40/10, alignment  3/15, found:	17.1622
Length   40/10, alignment  3/15, fail:	6.4906
Length   40/10, alignment  9/ 0, found:	11.3798
Length   40/10, alignment  9/ 0, fail:	6.49182
Length   40/10, alignment  9/ 3, found:	16.8096
Length   40/10, alignment  9/ 3, fail:	6.76294
Length   40/10, alignment  9/ 9, found:	14.2008
Length   40/10, alignment  9/ 9, fail:	7.84448
Length   40/10, alignment  9/15, found:	15.8342
Length   40/10, alignment  9/15, fail:	7.03149
Length   40/10, alignment 15/ 0, found:	16.6251
Length   40/10, alignment 15/ 0, fail:	6.49316
Length   40/10, alignment 15/ 3, found:	16.3567
Length   40/10, alignment 15/ 3, fail:	7.57349
Length   40/10, alignment 15/ 9, found:	16.624
Length   40/10, alignment 15/ 9, fail:	8.56348
Length   40/10, alignment 15/15, found:	17.5908
Length   40/10, alignment 15/15, fail:	7.84082
Length   50/10, alignment  0/ 0, found:	16.0868
Length   50/10, alignment  0/ 0, fail:	7.84326
Length   50/10, alignment  0/ 3, found:	15.949
Length   50/10, alignment  0/ 3, fail:	6.76294
Length   50/10, alignment  0/ 9, found:	16.8962
Length   50/10, alignment  0/ 9, fail:	7.30359
Length   50/10, alignment  0/15, found:	17.2612
Length   50/10, alignment  0/15, fail:	7.30115
Length   50/10, alignment  3/ 0, found:	17.6702
Length   50/10, alignment  3/ 0, fail:	6.4906
Length   50/10, alignment  3/ 3, found:	16.5776
Length   50/10, alignment  3/ 3, fail:	7.56982
Length   50/10, alignment  3/ 9, found:	16.8962
Length   50/10, alignment  3/ 9, fail:	7.03137
Length   50/10, alignment  3/15, found:	17.1648
Length   50/10, alignment  3/15, fail:	7.83948
Length   50/10, alignment  9/ 0, found:	18.15
Length   50/10, alignment  9/ 0, fail:	8.21436
Length   50/10, alignment  9/ 3, found:	24.3268
Length   50/10, alignment  9/ 3, fail:	7.5686
Length   50/10, alignment  9/ 9, found:	23.2135
Length   50/10, alignment  9/ 9, fail:	7.8407
Length   50/10, alignment  9/15, found:	25.2168
Length   50/10, alignment  9/15, fail:	7.03027
Length   50/10, alignment 15/ 0, found:	25.0569
Length   50/10, alignment 15/ 0, fail:	8.38281
Length   50/10, alignment 15/ 3, found:	17.5725
Length   50/10, alignment 15/ 3, fail:	8.65503
Length   50/10, alignment 15/ 9, found:	16.4897
Length   50/10, alignment 15/ 9, fail:	8.9248
Length   50/10, alignment 15/15, found:	16.6228
Length   50/10, alignment 15/15, fail:	8.92358
Length   60/10, alignment  0/ 0, found:	16.0857
Length   60/10, alignment  0/ 0, fail:	7.76025
Length   60/10, alignment  0/ 3, found:	16.7278
Length   60/10, alignment  0/ 3, fail:	7.84436
Length   60/10, alignment  0/ 9, found:	16.8949
Length   60/10, alignment  0/ 9, fail:	8.38403
Length   60/10, alignment  0/15, found:	16.4885
Length   60/10, alignment  0/15, fail:	8.38281
Length   60/10, alignment  3/ 0, found:	17.0305
Length   60/10, alignment  3/ 0, fail:	6.48828
Length   60/10, alignment  3/ 3, found:	17.1648
Length   60/10, alignment  3/ 3, fail:	6.76038
Length   60/10, alignment  3/ 9, found:	17.7227
Length   60/10, alignment  3/ 9, fail:	7.84204
Length   60/10, alignment  3/15, found:	16.6227
Length   60/10, alignment  3/15, fail:	7.84436
Length   60/10, alignment  9/ 0, found:	17.0305
Length   60/10, alignment  9/ 0, fail:	7.30249
Length   60/10, alignment  9/ 3, found:	16.3567
Length   60/10, alignment  9/ 3, fail:	8.65381
Length   60/10, alignment  9/ 9, found:	17.6299
Length   60/10, alignment  9/ 9, fail:	10.1151
Length   60/10, alignment  9/15, found:	16.6239
Length   60/10, alignment  9/15, fail:	8.11292
Length   60/10, alignment 15/ 0, found:	24.3257
Length   60/10, alignment 15/ 0, fail:	7.57349
Length   60/10, alignment 15/ 3, found:	24.3232
Length   60/10, alignment 15/ 3, fail:	8.65259
Length   60/10, alignment 15/ 9, found:	17.3296
Length   60/10, alignment 15/ 9, fail:	9.75488
Length   60/10, alignment 15/15, found:	16.6252
Length   60/10, alignment 15/15, fail:	8.10938
Length   70/10, alignment  0/ 0, found:	24.0558
Length   70/10, alignment  0/ 0, fail:	7.57947
Length   70/10, alignment  0/ 3, found:	24.0571
Length   70/10, alignment  0/ 3, fail:	8.92847
Length   70/10, alignment  0/ 9, found:	22.2882
Length   70/10, alignment  0/ 9, fail:	10.6205
Length   70/10, alignment  0/15, found:	17.7043
Length   70/10, alignment  0/15, fail:	9.46436
Length   70/10, alignment  3/ 0, found:	24.3257
Length   70/10, alignment  3/ 0, fail:	8.65381
Length   70/10, alignment  3/ 3, found:	24.3232
Length   70/10, alignment  3/ 3, fail:	8.65747
Length   70/10, alignment  3/ 9, found:	17.3442
Length   70/10, alignment  3/ 9, fail:	9.96851
Length   70/10, alignment  3/15, found:	16.6912
Length   70/10, alignment  3/15, fail:	9.19336
Length   70/10, alignment  9/ 0, found:	24.593
Length   70/10, alignment  9/ 0, fail:	8.65381
Length   70/10, alignment  9/ 3, found:	24.3245
Length   70/10, alignment  9/ 3, fail:	8.65259
Length   70/10, alignment  9/ 9, found:	17.4321
Length   70/10, alignment  9/ 9, fail:	9.28247
Length   70/10, alignment  9/15, found:	16.6252
Length   70/10, alignment  9/15, fail:	8.1106
Length   70/10, alignment 15/ 0, found:	17.4211
Length   70/10, alignment 15/ 0, fail:	9.47046
Length   70/10, alignment 15/ 3, found:	17.0317
Length   70/10, alignment 15/ 3, fail:	8.46216
Length   70/10, alignment 15/ 9, found:	17.1501
Length   70/10, alignment 15/ 9, fail:	10.0649
Length   70/10, alignment 15/15, found:	18.0352
Length   70/10, alignment 15/15, fail:	8.65381
Length   44/11, alignment  0/ 0, found:	17.1038
Length   44/11, alignment  0/ 0, fail:	6.22217
Length   44/11, alignment  0/ 3, found:	16.2188
Length   44/11, alignment  0/ 3, fail:	6.76282
Length   44/11, alignment  0/ 9, found:	16.4885
Length   44/11, alignment  0/ 9, fail:	6.7666
Length   44/11, alignment  0/15, found:	16.5007
Length   44/11, alignment  0/15, fail:	7.50745
Length   44/11, alignment  3/ 0, found:	14.1204
Length   44/11, alignment  3/ 0, fail:	6.22327
Length   44/11, alignment  3/ 3, found:	11.4066
Length   44/11, alignment  3/ 3, fail:	6.49304
Length   44/11, alignment  3/ 9, found:	17.0316
Length   44/11, alignment  3/ 9, fail:	6.76404
Length   44/11, alignment  3/15, found:	17.1636
Length   44/11, alignment  3/15, fail:	6.7605
Length   44/11, alignment  9/ 0, found:	17.1355
Length   44/11, alignment  9/ 0, fail:	6.49304
Length   44/11, alignment  9/ 3, found:	18.2233
Length   44/11, alignment  9/ 3, fail:	6.76404
Length   44/11, alignment  9/ 9, found:	17.105
Length   44/11, alignment  9/ 9, fail:	7.84448
Length   44/11, alignment  9/15, found:	17.1062
Length   44/11, alignment  9/15, fail:	7.84204
Length   44/11, alignment 15/ 0, found:	16.8962
Length   44/11, alignment 15/ 0, fail:	7.30127
Length   44/11, alignment 15/ 3, found:	17.2332
Length   44/11, alignment 15/ 3, fail:	8.27539
Length   44/11, alignment 15/ 9, found:	17.3418
Length   44/11, alignment 15/ 9, fail:	7.84204
Length   44/11, alignment 15/15, found:	16.6252
Length   44/11, alignment 15/15, fail:	7.83948
Length   55/11, alignment  0/ 0, found:	16.0856
Length   55/11, alignment  0/ 0, fail:	6.76294
Length   55/11, alignment  0/ 3, found:	15.9514
Length   55/11, alignment  0/ 3, fail:	7.84558
Length   55/11, alignment  0/ 9, found:	16.8961
Length   55/11, alignment  0/ 9, fail:	8.771
Length   55/11, alignment  0/15, found:	18.8689
Length   55/11, alignment  0/15, fail:	8.38403
Length   55/11, alignment  3/ 0, found:	16.5581
Length   55/11, alignment  3/ 0, fail:	7.30127
Length   55/11, alignment  3/ 3, found:	16.5752
Length   55/11, alignment  3/ 3, fail:	7.57092
Length   55/11, alignment  3/ 9, found:	17.0317
Length   55/11, alignment  3/ 9, fail:	7.03027
Length   55/11, alignment  3/15, found:	17.9375
Length   55/11, alignment  3/15, fail:	8.43408
Length   55/11, alignment  9/ 0, found:	17.0293
Length   55/11, alignment  9/ 0, fail:	7.30737
Length   55/11, alignment  9/ 3, found:	16.3542
Length   55/11, alignment  9/ 3, fail:	7.57715
Length   55/11, alignment  9/ 9, found:	16.624
Length   55/11, alignment  9/ 9, fail:	7.84436
Length   55/11, alignment  9/15, found:	16.6251
Length   55/11, alignment  9/15, fail:	7.84326
Length   55/11, alignment 15/ 0, found:	17.3467
Length   55/11, alignment 15/ 0, fail:	8.95654
Length   55/11, alignment 15/ 3, found:	24.3243
Length   55/11, alignment 15/ 3, fail:	8.65381
Length   55/11, alignment 15/ 9, found:	25.2168
Length   55/11, alignment 15/ 9, fail:	9.17383
Length   55/11, alignment 15/15, found:	24.6638
Length   55/11, alignment 15/15, fail:	8.92236
Length   66/11, alignment  0/ 0, found:	21.8195
Length   66/11, alignment  0/ 0, fail:	7.57349
Length   66/11, alignment  0/ 3, found:	16.6216
Length   66/11, alignment  0/ 3, fail:	7.57715
Length   66/11, alignment  0/ 9, found:	16.6252
Length   66/11, alignment  0/ 9, fail:	8.11792
Length   66/11, alignment  0/15, found:	17.2979
Length   66/11, alignment  0/15, fail:	8.1106
Length   66/11, alignment  3/ 0, found:	17.7007
Length   66/11, alignment  3/ 0, fail:	7.30359
Length   66/11, alignment  3/ 3, found:	17.5054
Length   66/11, alignment  3/ 3, fail:	7.57336
Length   66/11, alignment  3/ 9, found:	16.6252
Length   66/11, alignment  3/ 9, fail:	8.11426
Length   66/11, alignment  3/15, found:	16.624
Length   66/11, alignment  3/15, fail:	8.11426
Length   66/11, alignment  9/ 0, found:	16.6912
Length   66/11, alignment  9/ 0, fail:	7.57104
Length   66/11, alignment  9/ 3, found:	17.127
Length   66/11, alignment  9/ 3, fail:	8.40845
Length   66/11, alignment  9/ 9, found:	16.6252
Length   66/11, alignment  9/ 9, fail:	9.1958
Length   66/11, alignment  9/15, found:	16.6265
Length   66/11, alignment  9/15, fail:	9.19214
Length   66/11, alignment 15/ 0, found:	17.5103
Length   66/11, alignment 15/ 0, fail:	8.11914
Length   66/11, alignment 15/ 3, found:	17.0146
Length   66/11, alignment 15/ 3, fail:	8.38892
Length   66/11, alignment 15/ 9, found:	18.8947
Length   66/11, alignment 15/ 9, fail:	10.2786
Length   66/11, alignment 15/15, found:	17.7739
Length   66/11, alignment 15/15, fail:	10.275
Length   77/11, alignment  0/ 0, found:	17.5701
Length   77/11, alignment  0/ 0, fail:	8.92236
Length   77/11, alignment  0/ 3, found:	16.6252
Length   77/11, alignment  0/ 3, fail:	8.9248
Length   77/11, alignment  0/ 9, found:	17.8948
Length   77/11, alignment  0/ 9, fail:	11.3456
Length   77/11, alignment  0/15, found:	17.4346
Length   77/11, alignment  0/15, fail:	8.11182
Length   77/11, alignment  3/ 0, found:	16.4885
Length   77/11, alignment  3/ 0, fail:	8.11548
Length   77/11, alignment  3/ 3, found:	16.3553
Length   77/11, alignment  3/ 3, fail:	8.58911
Length   77/11, alignment  3/ 9, found:	16.597
Length   77/11, alignment  3/ 9, fail:	8.65381
Length   77/11, alignment  3/15, found:	18.001
Length   77/11, alignment  3/15, fail:	10.1638
Length   77/11, alignment  9/ 0, found:	16.3542
Length   77/11, alignment  9/ 0, fail:	9.46558
Length   77/11, alignment  9/ 3, found:	16.353
Length   77/11, alignment  9/ 3, fail:	9.73413
Length   77/11, alignment  9/ 9, found:	16.6251
Length   77/11, alignment  9/ 9, fail:	10.0028
Length   77/11, alignment  9/15, found:	17.3479
Length   77/11, alignment  9/15, fail:	9.66577
Length   77/11, alignment 15/ 0, found:	16.895
Length   77/11, alignment 15/ 0, fail:	8.11182
Length   77/11, alignment 15/ 3, found:	16.8621
Length   77/11, alignment 15/ 3, fail:	8.38281
Length   77/11, alignment 15/ 9, found:	17.1648
Length   77/11, alignment 15/ 9, fail:	8.65259
Length   77/11, alignment 15/15, found:	17.1648
Length   77/11, alignment 15/15, fail:	10.0015
Length   48/12, alignment  0/ 0, found:	21.6461
Length   48/12, alignment  0/ 0, fail:	7.84314
Length   48/12, alignment  0/ 3, found:	16.4908
Length   48/12, alignment  0/ 3, fail:	6.76538
Length   48/12, alignment  0/ 9, found:	16.3542
Length   48/12, alignment  0/ 9, fail:	7.30615
Length   48/12, alignment  0/15, found:	16.4908
Length   48/12, alignment  0/15, fail:	7.30005
Length   48/12, alignment  3/ 0, found:	16.4202
Length   48/12, alignment  3/ 0, fail:	7.76514
Length   48/12, alignment  3/ 3, found:	12.5345
Length   48/12, alignment  3/ 3, fail:	7.57349
Length   48/12, alignment  3/ 9, found:	16.6252
Length   48/12, alignment  3/ 9, fail:	8.11292
Length   48/12, alignment  3/15, found:	16.6263
Length   48/12, alignment  3/15, fail:	8.11426
Length   48/12, alignment  9/ 0, found:	16.6936
Length   48/12, alignment  9/ 0, fail:	6.7605
Length   48/12, alignment  9/ 3, found:	16.4897
Length   48/12, alignment  9/ 3, fail:	7.38794
Length   48/12, alignment  9/ 9, found:	17.6189
Length   48/12, alignment  9/ 9, fail:	7.84204
Length   48/12, alignment  9/15, found:	16.6251
Length   48/12, alignment  9/15, fail:	7.8407
Length   48/12, alignment 15/ 0, found:	17.0305
Length   48/12, alignment 15/ 0, fail:	7.30127
Length   48/12, alignment 15/ 3, found:	16.3542
Length   48/12, alignment 15/ 3, fail:	7.57227
Length   48/12, alignment 15/ 9, found:	16.624
Length   48/12, alignment 15/ 9, fail:	8.34985
Length   48/12, alignment 15/15, found:	23.4088
Length   48/12, alignment 15/15, fail:	7.84204
Length   60/12, alignment  0/ 0, found:	23.244
Length   60/12, alignment  0/ 0, fail:	7.84314
Length   60/12, alignment  0/ 3, found:	23.2454
Length   60/12, alignment  0/ 3, fail:	7.84326
Length   60/12, alignment  0/ 9, found:	23.5944
Length   60/12, alignment  0/ 9, fail:	7.30127
Length   60/12, alignment  0/15, found:	16.4873
Length   60/12, alignment  0/15, fail:	7.30249
Length   60/12, alignment  3/ 0, found:	16.8267
Length   60/12, alignment  3/ 0, fail:	6.76038
Length   60/12, alignment  3/ 3, found:	16.8938
Length   60/12, alignment  3/ 3, fail:	6.76172
Length   60/12, alignment  3/ 9, found:	16.624
Length   60/12, alignment  3/ 9, fail:	7.31714
Length   60/12, alignment  3/15, found:	17.282
Length   60/12, alignment  3/15, fail:	8.82471
Length   60/12, alignment  9/ 0, found:	24.3257
Length   60/12, alignment  9/ 0, fail:	8.65381
Length   60/12, alignment  9/ 3, found:	24.3243
Length   60/12, alignment  9/ 3, fail:	8.65503
Length   60/12, alignment  9/ 9, found:	16.7583
Length   60/12, alignment  9/ 9, fail:	9.19336
Length   60/12, alignment  9/15, found:	17.3918
Length   60/12, alignment  9/15, fail:	10.1162
Length   60/12, alignment 15/ 0, found:	24.0522
Length   60/12, alignment 15/ 0, fail:	8.38281
Length   60/12, alignment 15/ 3, found:	24.3231
Length   60/12, alignment 15/ 3, fail:	8.65259
Length   60/12, alignment 15/ 9, found:	25.2156
Length   60/12, alignment 15/ 9, fail:	8.92236
Length   60/12, alignment 15/15, found:	20.2301
Length   60/12, alignment 15/15, fail:	8.92114
Length   72/12, alignment  0/ 0, found:	17.5701
Length   72/12, alignment  0/ 0, fail:	8.92236
Length   72/12, alignment  0/ 3, found:	16.7607
Length   72/12, alignment  0/ 3, fail:	8.92603
Length   72/12, alignment  0/ 9, found:	16.6239
Length   72/12, alignment  0/ 9, fail:	8.11304
Length   72/12, alignment  0/15, found:	16.6228
Length   72/12, alignment  0/15, fail:	8.9126
Length   72/12, alignment  3/ 0, found:	19.0533
Length   72/12, alignment  3/ 0, fail:	7.30249
Length   72/12, alignment  3/ 3, found:	16.895
Length   72/12, alignment  3/ 3, fail:	7.57336
Length   72/12, alignment  3/ 9, found:	17.2991
Length   72/12, alignment  3/ 9, fail:	8.92615
Length   72/12, alignment  3/15, found:	17.2979
Length   72/12, alignment  3/15, fail:	7.84314
Length   72/12, alignment  9/ 0, found:	17.4919
Length   72/12, alignment  9/ 0, fail:	9.93433
Length   72/12, alignment  9/ 3, found:	24.3232
Length   72/12, alignment  9/ 3, fail:	9.73535
Length   72/12, alignment  9/ 9, found:	25.2168
Length   72/12, alignment  9/ 9, fail:	10.0027
Length   72/12, alignment  9/15, found:	25.2168
Length   72/12, alignment  9/15, fail:	10.6241
Length   72/12, alignment 15/ 0, found:	17.5115
Length   72/12, alignment 15/ 0, fail:	9.46313
Length   72/12, alignment 15/ 3, found:	17.0317
Length   72/12, alignment 15/ 3, fail:	9.73413
Length   72/12, alignment 15/ 9, found:	17.1648
Length   72/12, alignment 15/ 9, fail:	8.65259
Length   72/12, alignment 15/15, found:	17.1648
Length   72/12, alignment 15/15, fail:	8.65137
Length   84/12, alignment  0/ 0, found:	24.7443
Length   84/12, alignment  0/ 0, fail:	10.0126
Length   84/12, alignment  0/ 3, found:	16.6228
Length   84/12, alignment  0/ 3, fail:	10.0088
Length   84/12, alignment  0/ 9, found:	16.7644
Length   84/12, alignment  0/ 9, fail:	10.5508
Length   84/12, alignment  0/15, found:	16.6252
Length   84/12, alignment  0/15, fail:	10.546
Length   84/12, alignment  3/ 0, found:	17.8508
Length   84/12, alignment  3/ 0, fail:	9.16528
Length   84/12, alignment  3/ 3, found:	16.3555
Length   84/12, alignment  3/ 3, fail:	9.73413
Length   84/12, alignment  3/ 9, found:	16.624
Length   84/12, alignment  3/ 9, fail:	10.0028
Length   84/12, alignment  3/15, found:	16.6239
Length   84/12, alignment  3/15, fail:	10.0027
Length   84/12, alignment  9/ 0, found:	16.895
Length   84/12, alignment  9/ 0, fail:	10.0918
Length   84/12, alignment  9/ 3, found:	18.123
Length   84/12, alignment  9/ 3, fail:	9.73413
Length   84/12, alignment  9/ 9, found:	17.1636
Length   84/12, alignment  9/ 9, fail:	10.0027
Length   84/12, alignment  9/15, found:	17.166
Length   84/12, alignment  9/15, fail:	10.0028
Length   84/12, alignment 15/ 0, found:	16.895
Length   84/12, alignment 15/ 0, fail:	10.5508
Length   84/12, alignment 15/ 3, found:	17.8008
Length   84/12, alignment 15/ 3, fail:	11.359
Length   84/12, alignment 15/ 9, found:	17.3003
Length   84/12, alignment 15/ 9, fail:	11.3578
Length   84/12, alignment 15/15, found:	17.3003
Length   84/12, alignment 15/15, fail:	11.37
Length   52/13, alignment  0/ 0, found:	16.5897
Length   52/13, alignment  0/ 0, fail:	6.76282
Length   52/13, alignment  0/ 3, found:	16.895
Length   52/13, alignment  0/ 3, fail:	8.38403
Length   52/13, alignment  0/ 9, found:	17.6775
Length   52/13, alignment  0/ 9, fail:	8.38403
Length   52/13, alignment  0/15, found:	16.4873
Length   52/13, alignment  0/15, fail:	8.38037
Length   52/13, alignment  3/ 0, found:	22.4323
Length   52/13, alignment  3/ 0, fail:	6.7616
Length   52/13, alignment  3/ 3, found:	18.7285
Length   52/13, alignment  3/ 3, fail:	8.11292
Length   52/13, alignment  3/ 9, found:	16.7509
Length   52/13, alignment  3/ 9, fail:	8.11182
Length   52/13, alignment  3/15, found:	16.3994
Length   52/13, alignment  3/15, fail:	7.30249
Length   52/13, alignment  9/ 0, found:	16.6924
Length   52/13, alignment  9/ 0, fail:	7.57227
Length   52/13, alignment  9/ 3, found:	16.624
Length   52/13, alignment  9/ 3, fail:	8.10925
Length   52/13, alignment  9/ 9, found:	16.6251
Length   52/13, alignment  9/ 9, fail:	8.79907
Length   52/13, alignment  9/15, found:	17.6042
Length   52/13, alignment  9/15, fail:	8.10938
Length   52/13, alignment 15/ 0, found:	24.3219
Length   52/13, alignment 15/ 0, fail:	8.65381
Length   52/13, alignment 15/ 3, found:	16.8962
Length   52/13, alignment 15/ 3, fail:	9.19336
Length   52/13, alignment 15/ 9, found:	16.6898
Length   52/13, alignment 15/ 9, fail:	9.19348
Length   52/13, alignment 15/15, found:	17.3491
Length   52/13, alignment 15/15, fail:	10.0295
Length   65/13, alignment  0/ 0, found:	24.3257
Length   65/13, alignment  0/ 0, fail:	8.92603
Length   65/13, alignment  0/ 3, found:	24.7249
Length   65/13, alignment  0/ 3, fail:	9.46924
Length   65/13, alignment  0/ 9, found:	24.7297
Length   65/13, alignment  0/ 9, fail:	9.85986
Length   65/13, alignment  0/15, found:	25.5903
Length   65/13, alignment  0/15, fail:	8.11182
Length   65/13, alignment  3/ 0, found:	24.0535
Length   65/13, alignment  3/ 0, fail:	7.29993
Length   65/13, alignment  3/ 3, found:	18.515
Length   65/13, alignment  3/ 3, fail:	7.84436
Length   65/13, alignment  3/ 9, found:	25.2155
Length   65/13, alignment  3/ 9, fail:	8.56348
Length   65/13, alignment  3/15, found:	17.829
Length   65/13, alignment  3/15, fail:	8.92114
Length   65/13, alignment  9/ 0, found:	17.0305
Length   65/13, alignment  9/ 0, fail:	8.38403
Length   65/13, alignment  9/ 3, found:	16.624
Length   65/13, alignment  9/ 3, fail:	8.92114
Length   65/13, alignment  9/ 9, found:	16.624
Length   65/13, alignment  9/ 9, fail:	8.92114
Length   65/13, alignment  9/15, found:	17.271
Length   65/13, alignment  9/15, fail:	9.85742
Length   65/13, alignment 15/ 0, found:	24.0535
Length   65/13, alignment 15/ 0, fail:	8.11548
Length   65/13, alignment 15/ 3, found:	25.2144
Length   65/13, alignment 15/ 3, fail:	10.0088
Length   65/13, alignment 15/ 9, found:	25.1509
Length   65/13, alignment 15/ 9, fail:	10.6765
Length   65/13, alignment 15/15, found:	18.0278
Length   65/13, alignment 15/15, fail:	10.0051
Length   78/13, alignment  0/ 0, found:	17.5713
Length   78/13, alignment  0/ 0, fail:	8.92236
Length   78/13, alignment  0/ 3, found:	16.762
Length   78/13, alignment  0/ 3, fail:	8.11182
Length   78/13, alignment  0/ 9, found:	16.6228
Length   78/13, alignment  0/ 9, fail:	8.11182
Length   78/13, alignment  0/15, found:	17.271
Length   78/13, alignment  0/15, fail:	10.3995
Length   78/13, alignment  3/ 0, found:	24.0546
Length   78/13, alignment  3/ 0, fail:	9.46191
Length   78/13, alignment  3/ 3, found:	25.2106
Length   78/13, alignment  3/ 3, fail:	10.004
Length   78/13, alignment  3/ 9, found:	23.3002
Length   78/13, alignment  3/ 9, fail:	10.0052
Length   78/13, alignment  3/15, found:	19.0117
Length   78/13, alignment  3/15, fail:	10.0015
Length   78/13, alignment  9/ 0, found:	16.8962
Length   78/13, alignment  9/ 0, fail:	9.46204
Length   78/13, alignment  9/ 3, found:	17.1648
Length   78/13, alignment  9/ 3, fail:	10.0051
Length   78/13, alignment  9/ 9, found:	17.166
Length   78/13, alignment  9/ 9, fail:	10.0015
Length   78/13, alignment  9/15, found:	17.8179
Length   78/13, alignment  9/15, fail:	11.0525
Length   78/13, alignment 15/ 0, found:	16.8938
Length   78/13, alignment 15/ 0, fail:	8.11304
Length   78/13, alignment 15/ 3, found:	17.1648
Length   78/13, alignment 15/ 3, fail:	8.65137
Length   78/13, alignment 15/ 9, found:	17.1636
Length   78/13, alignment 15/ 9, fail:	8.65259
Length   78/13, alignment 15/15, found:	17.1648
Length   78/13, alignment 15/15, fail:	9.65002
Length   91/13, alignment  0/ 0, found:	20.4498
Length   91/13, alignment  0/ 0, fail:	10.1589
Length   91/13, alignment  0/ 3, found:	16.6252
Length   91/13, alignment  0/ 3, fail:	10.5496
Length   91/13, alignment  0/ 9, found:	16.624
Length   91/13, alignment  0/ 9, fail:	10.5448
Length   91/13, alignment  0/15, found:	16.6228
Length   91/13, alignment  0/15, fail:	10.5447
Length   91/13, alignment  3/ 0, found:	18.8885
Length   91/13, alignment  3/ 0, fail:	8.11182
Length   91/13, alignment  3/ 3, found:	17.1636
Length   91/13, alignment  3/ 3, fail:	8.65259
Length   91/13, alignment  3/ 9, found:	17.1648
Length   91/13, alignment  3/ 9, fail:	8.65259
Length   91/13, alignment  3/15, found:	17.1648
Length   91/13, alignment  3/15, fail:	8.65259
Length   91/13, alignment  9/ 0, found:	16.8938
Length   91/13, alignment  9/ 0, fail:	11.2405
Length   91/13, alignment  9/ 3, found:	18.3599
Length   91/13, alignment  9/ 3, fail:	11.0879
Length   91/13, alignment  9/ 9, found:	17.1659
Length   91/13, alignment  9/ 9, fail:	11.0854
Length   91/13, alignment  9/15, found:	17.1648
Length   91/13, alignment  9/15, fail:	11.0831
Length   91/13, alignment 15/ 0, found:	17.5688
Length   91/13, alignment 15/ 0, fail:	11.2235
Length   91/13, alignment 15/ 3, found:	17.9753
Length   91/13, alignment 15/ 3, fail:	11.0867
Length   91/13, alignment 15/ 9, found:	17.0305
Length   91/13, alignment 15/ 9, fail:	11.0831
Length   91/13, alignment 15/15, found:	17.1636
Length   91/13, alignment 15/15, fail:	11.0844
Length   56/14, alignment  0/ 0, found:	23.2452
Length   56/14, alignment  0/ 0, fail:	7.43433
