                       	strtok
Length   30/6, alignment  0/ 0, found:	33.1543
Length   30/6, alignment  0/ 0, fail:	33.8525
Length   30/6, alignment  0/ 3, found:	33.4375
Length   30/6, alignment  0/ 3, fail:	33.8428
Length   30/6, alignment  0/ 9, found:	33.4814
Length   30/6, alignment  0/ 9, fail:	33.3154
Length   30/6, alignment  0/15, found:	32.7979
Length   30/6, alignment  0/15, fail:	33.3057
Length   30/6, alignment  3/ 0, found:	32.8076
Length   30/6, alignment  3/ 0, fail:	33.4326
Length   30/6, alignment  3/ 3, found:	32.7832
Length   30/6, alignment  3/ 3, fail:	33.418
Length   30/6, alignment  3/ 9, found:	32.793
Length   30/6, alignment  3/ 9, fail:	33.2617
Length   30/6, alignment  3/15, found:	33.4277
Length   30/6, alignment  3/15, fail:	33.8135
Length   30/6, alignment  9/ 0, found:	33.4912
Length   30/6, alignment  9/ 0, fail:	33.8379
Length   30/6, alignment  9/ 3, found:	33.4375
Length   30/6, alignment  9/ 3, fail:	33.8232
Length   30/6, alignment  9/ 9, found:	33.4717
Length   30/6, alignment  9/ 9, fail:	33.8086
Length   30/6, alignment  9/15, found:	33.4766
Length   30/6, alignment  9/15, fail:	33.291
Length   30/6, alignment 15/ 0, found:	33.4375
Length   30/6, alignment 15/ 0, fail:	32.6904
Length   30/6, alignment 15/ 3, found:	33.4277
Length   30/6, alignment 15/ 3, fail:	32.6807
Length   30/6, alignment 15/ 9, found:	33.3057
Length   30/6, alignment 15/ 9, fail:	32.8125
Length   30/6, alignment 15/15, found:	33.3008
Length   30/6, alignment 15/15, fail:	32.793
Length   36/6, alignment  0/ 0, found:	32.8418
Length   36/6, alignment  0/ 0, fail:	33.4424
Length   36/6, alignment  0/ 3, found:	32.8076
Length   36/6, alignment  0/ 3, fail:	33.418
Length   36/6, alignment  0/ 9, found:	33.3203
Length   36/6, alignment  0/ 9, fail:	33.8184
Length   36/6, alignment  0/15, found:	33.4424
Length   36/6, alignment  0/15, fail:	33.8232
Length   36/6, alignment  3/ 0, found:	33.4619
Length   36/6, alignment  3/ 0, fail:	33.8184
Length   36/6, alignment  3/ 3, found:	33.4863
Length   36/6, alignment  3/ 3, fail:	33.4326
Length   36/6, alignment  3/ 9, found:	32.8076
Length   36/6, alignment  3/ 9, fail:	33.7109
Length   36/6, alignment  3/15, found:	33.4814
Length   36/6, alignment  3/15, fail:	33.5742
Length   36/6, alignment  9/ 0, found:	33.4277
Length   36/6, alignment  9/ 0, fail:	33.9795
Length   36/6, alignment  9/ 3, found:	33.4375
Length   36/6, alignment  9/ 3, fail:	33.4375
Length   36/6, alignment  9/ 9, found:	33.3105
Length   36/6, alignment  9/ 9, fail:	33.2861
Length   36/6, alignment  9/15, found:	33.3154
Length   36/6, alignment  9/15, fail:	33.2959
Length   36/6, alignment 15/ 0, found:	33.5693
Length   36/6, alignment 15/ 0, fail:	32.7002
Length   36/6, alignment 15/ 3, found:	33.4229
Length   36/6, alignment 15/ 3, fail:	32.6514
Length   36/6, alignment 15/ 9, found:	33.335
Length   36/6, alignment 15/ 9, fail:	32.7637
Length   36/6, alignment 15/15, found:	33.3154
Length   36/6, alignment 15/15, fail:	32.793
Length   42/6, alignment  0/ 0, found:	33.3936
Length   42/6, alignment  0/ 0, fail:	33.4619
Length   42/6, alignment  0/ 3, found:	33.3887
Length   42/6, alignment  0/ 3, fail:	33.4619
Length   42/6, alignment  0/ 9, found:	33.291
Length   42/6, alignment  0/ 9, fail:	33.3252
Length   42/6, alignment  0/15, found:	33.291
Length   42/6, alignment  0/15, fail:	33.3105
Length   42/6, alignment  3/ 0, found:	33.3984
Length   42/6, alignment  3/ 0, fail:	33.4326
Length   42/6, alignment  3/ 3, found:	33.3887
Length   42/6, alignment  3/ 3, fail:	33.3789
Length   42/6, alignment  3/ 9, found:	33.3154
Length   42/6, alignment  3/ 9, fail:	33.2812
Length   42/6, alignment  3/15, found:	33.3301
Length   42/6, alignment  3/15, fail:	33.3008
Length   42/6, alignment  9/ 0, found:	33.457
Length   42/6, alignment  9/ 0, fail:	33.3887
Length   42/6, alignment  9/ 3, found:	33.4424
Length   42/6, alignment  9/ 3, fail:	33.3789
Length   42/6, alignment  9/ 9, found:	33.3057
Length   42/6, alignment  9/ 9, fail:	33.291
Length   42/6, alignment  9/15, found:	33.3398
Length   42/6, alignment  9/15, fail:	33.2959
Length   42/6, alignment 15/ 0, found:	33.8184
Length   42/6, alignment 15/ 0, fail:	32.7637
Length   42/6, alignment 15/ 3, found:	33.7695
Length   42/6, alignment 15/ 3, fail:	33.0176
Length   42/6, alignment 15/ 9, found:	34.1943
Length   42/6, alignment 15/ 9, fail:	33.1445
Length   42/6, alignment 15/15, found:	33.7158
Length   42/6, alignment 15/15, fail:	32.8125
Length   48/6, alignment  0/ 0, found:	33.4619
Length   48/6, alignment  0/ 0, fail:	33.4424
Length   48/6, alignment  0/ 3, found:	33.4131
Length   48/6, alignment  0/ 3, fail:	33.3936
Length   48/6, alignment  0/ 9, found:	33.3252
Length   48/6, alignment  0/ 9, fail:	33.2959
Length   48/6, alignment  0/15, found:	33.3203
Length   48/6, alignment  0/15, fail:	33.2959
Length   48/6, alignment  3/ 0, found:	33.4814
Length   48/6, alignment  3/ 0, fail:	33.3887
Length   48/6, alignment  3/ 3, found:	34.8242
Length   48/6, alignment  3/ 3, fail:	33.374
Length   48/6, alignment  3/ 9, found:	33.335
Length   48/6, alignment  3/ 9, fail:	33.2861
Length   48/6, alignment  3/15, found:	33.2959
Length   48/6, alignment  3/15, fail:	33.3008
Length   48/6, alignment  9/ 0, found:	33.7646
Length   48/6, alignment  9/ 0, fail:	33.4814
Length   48/6, alignment  9/ 3, found:	33.7549
Length   48/6, alignment  9/ 3, fail:	33.4473
Length   48/6, alignment  9/ 9, found:	33.7061
Length   48/6, alignment  9/ 9, fail:	33.3398
Length   48/6, alignment  9/15, found:	33.7305
Length   48/6, alignment  9/15, fail:	33.3105
Length   48/6, alignment 15/ 0, found:	33.7256
Length   48/6, alignment 15/ 0, fail:	32.7295
Length   48/6, alignment 15/ 3, found:	33.7451
Length   48/6, alignment 15/ 3, fail:	32.6709
Length   48/6, alignment 15/ 9, found:	33.7256
Length   48/6, alignment 15/ 9, fail:	32.7832
Length   48/6, alignment 15/15, found:	33.7158
Length   48/6, alignment 15/15, fail:	32.7881
Length   54/6, alignment  0/ 0, found:	33.4424
Length   54/6, alignment  0/ 0, fail:	33.4326
Length   54/6, alignment  0/ 3, found:	33.4424
Length   54/6, alignment  0/ 3, fail:	33.3789
Length   54/6, alignment  0/ 9, found:	33.3105
Length   54/6, alignment  0/ 9, fail:	33.291
Length   54/6, alignment  0/15, found:	33.2959
Length   54/6, alignment  0/15, fail:	33.3057
Length   54/6, alignment  3/ 0, found:	33.7598
Length   54/6, alignment  3/ 0, fail:	33.4521
Length   54/6, alignment  3/ 3, found:	33.7207
Length   54/6, alignment  3/ 3, fail:	33.4082
Length   54/6, alignment  3/ 9, found:	33.7012
Length   54/6, alignment  3/ 9, fail:	33.3105
Length   54/6, alignment  3/15, found:	33.7109
Length   54/6, alignment  3/15, fail:	33.3057
Length   54/6, alignment  9/ 0, found:	33.7549
Length   54/6, alignment  9/ 0, fail:	33.4375
Length   54/6, alignment  9/ 3, found:	33.7256
Length   54/6, alignment  9/ 3, fail:	33.3691
Length   54/6, alignment  9/ 9, found:	33.7451
Length   54/6, alignment  9/ 9, fail:	33.2959
Length   54/6, alignment  9/15, found:	33.7256
Length   54/6, alignment  9/15, fail:	33.291
Length   54/6, alignment 15/ 0, found:	33.833
Length   54/6, alignment 15/ 0, fail:	32.749
Length   54/6, alignment 15/ 3, found:	33.7891
Length   54/6, alignment 15/ 3, fail:	32.6709
Length   54/6, alignment 15/ 9, found:	33.7158
Length   54/6, alignment 15/ 9, fail:	32.7979
Length   54/6, alignment 15/15, found:	33.7061
Length   54/6, alignment 15/15, fail:	32.8076
Length   60/6, alignment  0/ 0, found:	33.7354
Length   60/6, alignment  0/ 0, fail:	33.4521
Length   60/6, alignment  0/ 3, found:	33.7305
Length   60/6, alignment  0/ 3, fail:	35.4688
Length   60/6, alignment  0/ 9, found:	33.7061
Length   60/6, alignment  0/ 9, fail:	33.3105
Length   60/6, alignment  0/15, found:	33.7207
Length   60/6, alignment  0/15, fail:	33.2959
Length   60/6, alignment  3/ 0, found:	33.75
Length   60/6, alignment  3/ 0, fail:	33.4521
Length   60/6, alignment  3/ 3, found:	33.7305
Length   60/6, alignment  3/ 3, fail:	33.4033
Length   60/6, alignment  3/ 9, found:	33.7109
Length   60/6, alignment  3/ 9, fail:	33.3105
Length   60/6, alignment  3/15, found:	33.7256
Length   60/6, alignment  3/15, fail:	33.2861
Length   60/6, alignment  9/ 0, found:	33.7793
Length   60/6, alignment  9/ 0, fail:	33.374
Length   60/6, alignment  9/ 3, found:	33.8184
Length   60/6, alignment  9/ 3, fail:	33.3887
Length   60/6, alignment  9/ 9, found:	33.7256
Length   60/6, alignment  9/ 9, fail:	33.2959
Length   60/6, alignment  9/15, found:	33.7451
Length   60/6, alignment  9/15, fail:	33.291
Length   60/6, alignment 15/ 0, found:	34.4238
Length   60/6, alignment 15/ 0, fail:	32.7295
Length   60/6, alignment 15/ 3, found:	34.3604
Length   60/6, alignment 15/ 3, fail:	32.6953
Length   60/6, alignment 15/ 9, found:	34.3457
Length   60/6, alignment 15/ 9, fail:	32.8076
Length   60/6, alignment 15/15, found:	34.2969
Length   60/6, alignment 15/15, fail:	32.8125
Length   66/6, alignment  0/ 0, found:	33.8135
Length   66/6, alignment  0/ 0, fail:	33.418
Length   66/6, alignment  0/ 3, found:	33.7744
Length   66/6, alignment  0/ 3, fail:	33.4277
Length   66/6, alignment  0/ 9, found:	33.7061
Length   66/6, alignment  0/ 9, fail:	33.2861
Length   66/6, alignment  0/15, found:	33.7305
Length   66/6, alignment  0/15, fail:	33.2959
Length   66/6, alignment  3/ 0, found:	33.7646
Length   66/6, alignment  3/ 0, fail:	33.4082
Length   66/6, alignment  3/ 3, found:	33.7549
Length   66/6, alignment  3/ 3, fail:	33.4082
Length   66/6, alignment  3/ 9, found:	33.7354
Length   66/6, alignment  3/ 9, fail:	33.2861
Length   66/6, alignment  3/15, found:	33.7305
Length   66/6, alignment  3/15, fail:	33.2959
Length   66/6, alignment  9/ 0, found:	34.292
Length   66/6, alignment  9/ 0, fail:	33.4277
Length   66/6, alignment  9/ 3, found:	34.2822
Length   66/6, alignment  9/ 3, fail:	33.4277
Length   66/6, alignment  9/ 9, found:	34.3018
Length   66/6, alignment  9/ 9, fail:	33.3008
Length   66/6, alignment  9/15, found:	34.3311
Length   66/6, alignment  9/15, fail:	33.3057
Length   66/6, alignment 15/ 0, found:	34.3262
Length   66/6, alignment 15/ 0, fail:	32.7246
Length   66/6, alignment 15/ 3, found:	34.2822
Length   66/6, alignment 15/ 3, fail:	32.6758
Length   66/6, alignment 15/ 9, found:	35.7666
Length   66/6, alignment 15/ 9, fail:	32.8125
Length   66/6, alignment 15/15, found:	34.3213
Length   66/6, alignment 15/15, fail:	32.7881
Length   72/6, alignment  0/ 0, found:	34.3213
Length   72/6, alignment  0/ 0, fail:	33.4131
Length   72/6, alignment  0/ 3, found:	34.3066
Length   72/6, alignment  0/ 3, fail:	33.4082
Length   72/6, alignment  0/ 9, found:	34.3359
Length   72/6, alignment  0/ 9, fail:	33.3252
Length   72/6, alignment  0/15, found:	34.3262
Length   72/6, alignment  0/15, fail:	33.2959
Length   72/6, alignment  3/ 0, found:	34.3213
Length   72/6, alignment  3/ 0, fail:	33.4277
Length   72/6, alignment  3/ 3, found:	34.3262
Length   72/6, alignment  3/ 3, fail:	33.4082
Length   72/6, alignment  3/ 9, found:	34.3066
Length   72/6, alignment  3/ 9, fail:	33.2861
Length   72/6, alignment  3/15, found:	34.3359
Length   72/6, alignment  3/15, fail:	33.3203
Length   72/6, alignment  9/ 0, found:	34.3213
Length   72/6, alignment  9/ 0, fail:	33.4521
Length   72/6, alignment  9/ 3, found:	34.3164
Length   72/6, alignment  9/ 3, fail:	33.4277
Length   72/6, alignment  9/ 9, found:	34.292
Length   72/6, alignment  9/ 9, fail:	33.3057
Length   72/6, alignment  9/15, found:	34.3213
Length   72/6, alignment  9/15, fail:	33.3008
Length   72/6, alignment 15/ 0, found:	34.292
Length   72/6, alignment 15/ 0, fail:	32.7148
Length   72/6, alignment 15/ 3, found:	34.2969
Length   72/6, alignment 15/ 3, fail:	32.6758
Length   72/6, alignment 15/ 9, found:	34.3408
Length   72/6, alignment 15/ 9, fail:	32.8125
Length   72/6, alignment 15/15, found:	34.3262
Length   72/6, alignment 15/15, fail:	32.8125
Length   78/6, alignment  0/ 0, found:	34.3457
Length   78/6, alignment  0/ 0, fail:	33.4131
Length   78/6, alignment  0/ 3, found:	34.3311
Length   78/6, alignment  0/ 3, fail:	33.418
Length   78/6, alignment  0/ 9, found:	34.3066
Length   78/6, alignment  0/ 9, fail:	33.3252
Length   78/6, alignment  0/15, found:	34.3262
Length   78/6, alignment  0/15, fail:	33.3057
Length   78/6, alignment  3/ 0, found:	34.2871
Length   78/6, alignment  3/ 0, fail:	33.4326
Length   78/6, alignment  3/ 3, found:	34.3311
Length   78/6, alignment  3/ 3, fail:	33.3936
Length   78/6, alignment  3/ 9, found:	34.3262
Length   78/6, alignment  3/ 9, fail:	33.3203
Length   78/6, alignment  3/15, found:	34.3555
Length   78/6, alignment  3/15, fail:	33.3008
Length   78/6, alignment  9/ 0, found:	34.2725
Length   78/6, alignment  9/ 0, fail:	33.4668
Length   78/6, alignment  9/ 3, found:	34.2871
Length   78/6, alignment  9/ 3, fail:	33.418
Length   78/6, alignment  9/ 9, found:	35.8008
Length   78/6, alignment  9/ 9, fail:	33.3105
Length   78/6, alignment  9/15, found:	34.3359
Length   78/6, alignment  9/15, fail:	33.2861
Length   78/6, alignment 15/ 0, found:	34.8291
Length   78/6, alignment 15/ 0, fail:	32.9492
Length   78/6, alignment 15/ 3, found:	34.5654
Length   78/6, alignment 15/ 3, fail:	32.6807
Length   78/6, alignment 15/ 9, found:	34.9219
Length   78/6, alignment 15/ 9, fail:	32.7881
Length   78/6, alignment 15/15, found:	34.9805
Length   78/6, alignment 15/15, fail:	32.7881
Length   84/6, alignment  0/ 0, found:	34.4043
Length   84/6, alignment  0/ 0, fail:	33.3984
Length   84/6, alignment  0/ 3, found:	34.2871
Length   84/6, alignment  0/ 3, fail:	33.8232
Length   84/6, alignment  0/ 9, found:	34.541
Length   84/6, alignment  0/ 9, fail:	33.2959
Length   84/6, alignment  0/15, found:	34.3262
Length   84/6, alignment  0/15, fail:	33.3203
Length   84/6, alignment  3/ 0, found:	34.4775
Length   84/6, alignment  3/ 0, fail:	33.4619
Length   84/6, alignment  3/ 3, found:	34.2725
Length   84/6, alignment  3/ 3, fail:	33.4277
Length   84/6, alignment  3/ 9, found:	34.3359
Length   84/6, alignment  3/ 9, fail:	33.3105
Length   84/6, alignment  3/15, found:	34.3164
Length   84/6, alignment  3/15, fail:	33.3203
Length   84/6, alignment  9/ 0, found:	34.0479
Length   84/6, alignment  9/ 0, fail:	33.4473
Length   84/6, alignment  9/ 3, found:	34.3408
Length   84/6, alignment  9/ 3, fail:	33.374
Length   84/6, alignment  9/ 9, found:	34.4092
Length   84/6, alignment  9/ 9, fail:	33.2812
Length   84/6, alignment  9/15, found:	34.1748
Length   84/6, alignment  9/15, fail:	33.8135
Length   84/6, alignment 15/ 0, found:	34.8096
Length   84/6, alignment 15/ 0, fail:	32.71
Length   84/6, alignment 15/ 3, found:	34.4678
Length   84/6, alignment 15/ 3, fail:	33.1738
Length   84/6, alignment 15/ 9, found:	34.6289
Length   84/6, alignment 15/ 9, fail:	33.4473
Length   84/6, alignment 15/15, found:	35.1758
Length   84/6, alignment 15/15, fail:	32.8027
Length   90/6, alignment  0/ 0, found:	34.2578
Length   90/6, alignment  0/ 0, fail:	33.4131
Length   90/6, alignment  0/ 3, found:	34.4189
Length   90/6, alignment  0/ 3, fail:	33.4082
Length   90/6, alignment  0/ 9, found:	34.7412
Length   90/6, alignment  0/ 9, fail:	33.3203
Length   90/6, alignment  0/15, found:	34.0234
Length   90/6, alignment  0/15, fail:	33.3154
Length   90/6, alignment  3/ 0, found:	34.043
Length   90/6, alignment  3/ 0, fail:	33.457
Length   90/6, alignment  3/ 3, found:	34.3799
Length   90/6, alignment  3/ 3, fail:	33.3936
Length   90/6, alignment  3/ 9, found:	35.3027
Length   90/6, alignment  3/ 9, fail:	33.3008
Length   90/6, alignment  3/15, found:	34.0723
Length   90/6, alignment  3/15, fail:	33.3057
Length   90/6, alignment  9/ 0, found:	34.7168
Length   90/6, alignment  9/ 0, fail:	33.4424
Length   90/6, alignment  9/ 3, found:	34.7217
Length   90/6, alignment  9/ 3, fail:	33.4131
Length   90/6, alignment  9/ 9, found:	34.2432
Length   90/6, alignment  9/ 9, fail:	33.2812
Length   90/6, alignment  9/15, found:	34.1113
Length   90/6, alignment  9/15, fail:	33.291
Length   90/6, alignment 15/ 0, found:	34.9219
Length   90/6, alignment 15/ 0, fail:	32.6855
Length   90/6, alignment 15/ 3, found:	34.8145
Length   90/6, alignment 15/ 3, fail:	32.6465
Length   90/6, alignment 15/ 9, found:	34.8438
Length   90/6, alignment 15/ 9, fail:	32.7979
Length   90/6, alignment 15/15, found:	34.873
Length   90/6, alignment 15/15, fail:	32.793
Length   14/7, alignment  0/ 0, found:	33.0615
Length   14/7, alignment  0/ 0, fail:	32.998
Length   14/7, alignment  0/ 3, found:	32.9785
Length   14/7, alignment  0/ 3, fail:	32.9102
Length   14/7, alignment  0/ 9, found:	32.9443
Length   14/7, alignment  0/ 9, fail:	32.8857
Length   14/7, alignment  0/15, found:	32.915
Length   14/7, alignment  0/15, fail:	32.8809
Length   14/7, alignment  3/ 0, found:	33.0322
Length   14/7, alignment  3/ 0, fail:	33.4668
Length   14/7, alignment  3/ 3, found:	32.9199
Length   14/7, alignment  3/ 3, fail:	33.4277
Length   14/7, alignment  3/ 9, found:	32.8809
Length   14/7, alignment  3/ 9, fail:	33.3447
Length   14/7, alignment  3/15, found:	32.8857
Length   14/7, alignment  3/15, fail:	33.3447
Length   14/7, alignment  9/ 0, found:	33.0029
Length   14/7, alignment  9/ 0, fail:	33.4668
Length   14/7, alignment  9/ 3, found:	32.9443
Length   14/7, alignment  9/ 3, fail:	33.4375
Length   14/7, alignment  9/ 9, found:	32.9004
Length   14/7, alignment  9/ 9, fail:	33.3643
Length   14/7, alignment  9/15, found:	32.8857
Length   14/7, alignment  9/15, fail:	33.3447
Length   14/7, alignment 15/ 0, found:	33.5059
Length   14/7, alignment 15/ 0, fail:	33.3984
Length   14/7, alignment 15/ 3, found:	33.501
Length   14/7, alignment 15/ 3, fail:	33.3545
Length   14/7, alignment 15/ 9, found:	33.3789
Length   14/7, alignment 15/ 9, fail:	33.2959
Length   14/7, alignment 15/15, found:	33.3643
Length   14/7, alignment 15/15, fail:	33.291
Length   21/7, alignment  0/ 0, found:	33.042
Length   21/7, alignment  0/ 0, fail:	33.4424
Length   21/7, alignment  0/ 3, found:	32.9785
Length   21/7, alignment  0/ 3, fail:	33.4424
Length   21/7, alignment  0/ 9, found:	32.9053
Length   21/7, alignment  0/ 9, fail:	33.3496
Length   21/7, alignment  0/15, found:	33.7451
Length   21/7, alignment  0/15, fail:	33.3154
Length   21/7, alignment  3/ 0, found:	33.0615
Length   21/7, alignment  3/ 0, fail:	33.4619
Length   21/7, alignment  3/ 3, found:	32.9541
Length   21/7, alignment  3/ 3, fail:	33.4326
Length   21/7, alignment  3/ 9, found:	32.8906
Length   21/7, alignment  3/ 9, fail:	33.3545
Length   21/7, alignment  3/15, found:	32.8857
Length   21/7, alignment  3/15, fail:	33.3643
Length   21/7, alignment  9/ 0, found:	33.457
Length   21/7, alignment  9/ 0, fail:	33.4814
Length   21/7, alignment  9/ 3, found:	33.4424
Length   21/7, alignment  9/ 3, fail:	33.4375
Length   21/7, alignment  9/ 9, found:	33.3496
Length   21/7, alignment  9/ 9, fail:	33.3496
Length   21/7, alignment  9/15, found:	33.3594
Length   21/7, alignment  9/15, fail:	33.3545
Length   21/7, alignment 15/ 0, found:	33.5107
Length   21/7, alignment 15/ 0, fail:	33.4277
Length   21/7, alignment 15/ 3, found:	33.4326
Length   21/7, alignment 15/ 3, fail:	33.4131
Length   21/7, alignment 15/ 9, found:	33.3496
Length   21/7, alignment 15/ 9, fail:	33.3398
Length   21/7, alignment 15/15, found:	33.3301
Length   21/7, alignment 15/15, fail:	33.3203
Length   28/7, alignment  0/ 0, found:	33.4814
Length   28/7, alignment  0/ 0, fail:	33.5059
Length   28/7, alignment  0/ 3, found:	33.4473
Length   28/7, alignment  0/ 3, fail:	33.4619
Length   28/7, alignment  0/ 9, found:	33.3398
Length   28/7, alignment  0/ 9, fail:	33.3789
Length   28/7, alignment  0/15, found:	33.3447
Length   28/7, alignment  0/15, fail:	33.374
Length   28/7, alignment  3/ 0, found:	33.457
Length   28/7, alignment  3/ 0, fail:	33.4521
Length   28/7, alignment  3/ 3, found:	33.418
Length   28/7, alignment  3/ 3, fail:	33.4277
Length   28/7, alignment  3/ 9, found:	33.3643
Length   28/7, alignment  3/ 9, fail:	33.3545
Length   28/7, alignment  3/15, found:	33.3594
Length   28/7, alignment  3/15, fail:	33.3496
Length   28/7, alignment  9/ 0, found:	33.4668
Length   28/7, alignment  9/ 0, fail:	33.501
Length   28/7, alignment  9/ 3, found:	33.4326
Length   28/7, alignment  9/ 3, fail:	33.4229
Length   28/7, alignment  9/ 9, found:	33.3594
Length   28/7, alignment  9/ 9, fail:	33.3398
Length   28/7, alignment  9/15, found:	33.3691
Length   28/7, alignment  9/15, fail:	33.3057
Length   28/7, alignment 15/ 0, found:	34.4385
Length   28/7, alignment 15/ 0, fail:	33.5107
Length   28/7, alignment 15/ 3, found:	34.2969
Length   28/7, alignment 15/ 3, fail:	33.3447
Length   28/7, alignment 15/ 9, found:	34.0771
Length   28/7, alignment 15/ 9, fail:	33.3057
Length   28/7, alignment 15/15, found:	34.0625
Length   28/7, alignment 15/15, fail:	34.1064
Length   35/7, alignment  0/ 0, found:	33.1201
Length   35/7, alignment  0/ 0, fail:	33.54
Length   35/7, alignment  0/ 3, found:	33.0273
Length   35/7, alignment  0/ 3, fail:	33.5352
Length   35/7, alignment  0/ 9, found:	32.959
Length   35/7, alignment  0/ 9, fail:	33.374
Length   35/7, alignment  0/15, found:	32.9346
Length   35/7, alignment  0/15, fail:	33.3887
Length   35/7, alignment  3/ 0, found:	33.0518
Length   35/7, alignment  3/ 0, fail:	33.4912
Length   35/7, alignment  3/ 3, found:	32.9639
Length   35/7, alignment  3/ 3, fail:	33.4473
Length   35/7, alignment  3/ 9, found:	32.915
Length   35/7, alignment  3/ 9, fail:	33.3936
Length   35/7, alignment  3/15, found:	32.915
Length   35/7, alignment  3/15, fail:	33.374
Length   35/7, alignment  9/ 0, found:	33.4766
Length   35/7, alignment  9/ 0, fail:	33.4912
Length   35/7, alignment  9/ 3, found:	33.457
Length   35/7, alignment  9/ 3, fail:	33.4668
Length   35/7, alignment  9/ 9, found:	33.3691
Length   35/7, alignment  9/ 9, fail:	33.3691
Length   35/7, alignment  9/15, found:	33.3594
Length   35/7, alignment  9/15, fail:	33.3887
Length   35/7, alignment 15/ 0, found:	33.4912
Length   35/7, alignment 15/ 0, fail:	33.4619
Length   35/7, alignment 15/ 3, found:	33.4375
Length   35/7, alignment 15/ 3, fail:	33.3984
Length   35/7, alignment 15/ 9, found:	33.374
Length   35/7, alignment 15/ 9, fail:	33.3838
Length   35/7, alignment 15/15, found:	33.3545
Length   35/7, alignment 15/15, fail:	33.3398
Length   42/7, alignment  0/ 0, found:	33.0566
Length   42/7, alignment  0/ 0, fail:	33.4912
Length   42/7, alignment  0/ 3, found:	32.9785
Length   42/7, alignment  0/ 3, fail:	33.4668
Length   42/7, alignment  0/ 9, found:	32.9346
Length   42/7, alignment  0/ 9, fail:	33.3643
Length   42/7, alignment  0/15, found:	32.9102
Length   42/7, alignment  0/15, fail:	33.3691
Length   42/7, alignment  3/ 0, found:	33.54
Length   42/7, alignment  3/ 0, fail:	33.4521
Length   42/7, alignment  3/ 3, found:	33.4912
Length   42/7, alignment  3/ 3, fail:	33.4277
Length   42/7, alignment  3/ 9, found:	33.3984
Length   42/7, alignment  3/ 9, fail:	33.3545
Length   42/7, alignment  3/15, found:	33.3691
Length   42/7, alignment  3/15, fail:	33.3496
Length   42/7, alignment  9/ 0, found:	33.5596
Length   42/7, alignment  9/ 0, fail:	33.5156
Length   42/7, alignment  9/ 3, found:	33.4863
Length   42/7, alignment  9/ 3, fail:	33.4521
Length   42/7, alignment  9/ 9, found:	33.3789
Length   42/7, alignment  9/ 9, fail:	33.3594
Length   42/7, alignment  9/15, found:	33.4082
Length   42/7, alignment  9/15, fail:	33.335
Length   42/7, alignment 15/ 0, found:	34.5117
Length   42/7, alignment 15/ 0, fail:	33.3887
Length   42/7, alignment 15/ 3, found:	33.4619
Length   42/7, alignment 15/ 3, fail:	33.4375
Length   42/7, alignment 15/ 9, found:	33.3789
Length   42/7, alignment 15/ 9, fail:	33.3838
Length   42/7, alignment 15/15, found:	33.374
Length   42/7, alignment 15/15, fail:	33.3691
Length   49/7, alignment  0/ 0, found:	33.4961
Length   49/7, alignment  0/ 0, fail:	33.5449
Length   49/7, alignment  0/ 3, found:	33.4668
Length   49/7, alignment  0/ 3, fail:	33.4717
Length   49/7, alignment  0/ 9, found:	33.3496
Length   49/7, alignment  0/ 9, fail:	33.3789
Length   49/7, alignment  0/15, found:	33.3398
Length   49/7, alignment  0/15, fail:	33.3643
Length   49/7, alignment  3/ 0, found:	33.4619
Length   49/7, alignment  3/ 0, fail:	33.4863
Length   49/7, alignment  3/ 3, found:	33.4961
Length   49/7, alignment  3/ 3, fail:	33.4717
Length   49/7, alignment  3/ 9, found:	33.374
Length   49/7, alignment  3/ 9, fail:	33.3789
Length   49/7, alignment  3/15, found:	33.3545
Length   49/7, alignment  3/15, fail:	33.3789
Length   49/7, alignment  9/ 0, found:	33.4766
Length   49/7, alignment  9/ 0, fail:	33.4863
Length   49/7, alignment  9/ 3, found:	33.4717
Length   49/7, alignment  9/ 3, fail:	33.4473
Length   49/7, alignment  9/ 9, found:	33.3789
Length   49/7, alignment  9/ 9, fail:	33.374
Length   49/7, alignment  9/15, found:	33.3594
Length   49/7, alignment  9/15, fail:	33.3447
Length   49/7, alignment 15/ 0, found:	34.3701
Length   49/7, alignment 15/ 0, fail:	33.418
Length   49/7, alignment 15/ 3, found:	34.1895
Length   49/7, alignment 15/ 3, fail:	33.3594
Length   49/7, alignment 15/ 9, found:	34.0186
Length   49/7, alignment 15/ 9, fail:	33.3203
Length   49/7, alignment 15/15, found:	34.0967
Length   49/7, alignment 15/15, fail:	33.3301
Length   56/7, alignment  0/ 0, found:	33.5156
Length   56/7, alignment  0/ 0, fail:	33.4424
Length   56/7, alignment  0/ 3, found:	33.4863
Length   56/7, alignment  0/ 3, fail:	33.4521
Length   56/7, alignment  0/ 9, found:	33.4082
Length   56/7, alignment  0/ 9, fail:	33.3496
Length   56/7, alignment  0/15, found:	33.3838
Length   56/7, alignment  0/15, fail:	33.3398
Length   56/7, alignment  3/ 0, found:	33.5352
Length   56/7, alignment  3/ 0, fail:	33.4229
Length   56/7, alignment  3/ 3, found:	33.501
Length   56/7, alignment  3/ 3, fail:	33.4229
Length   56/7, alignment  3/ 9, found:	33.374
Length   56/7, alignment  3/ 9, fail:	33.3301
Length   56/7, alignment  3/15, found:	33.3838
Length   56/7, alignment  3/15, fail:	33.3594
Length   56/7, alignment  9/ 0, found:	34.3115
Length   56/7, alignment  9/ 0, fail:	34.2285
