                       	strtok
Length   40/10, alignment 15/ 0, fail:	12.4663
Length   40/10, alignment 15/ 3, found:	10.8306
Length   40/10, alignment 15/ 3, fail:	12.7446
Length   40/10, alignment 15/ 9, found:	13.5698
Length   40/10, alignment 15/ 9, fail:	12.7344
Length   40/10, alignment 15/15, found:	10.8208
Length   40/10, alignment 15/15, fail:	12.7251
Length   50/10, alignment  0/ 0, found:	10.0493
Length   50/10, alignment  0/ 0, fail:	12.207
Length   50/10, alignment  0/ 3, found:	10.3228
Length   50/10, alignment  0/ 3, fail:	12.4663
Length   50/10, alignment  0/ 9, found:	10.5718
Length   50/10, alignment  0/ 9, fail:	13.0225
Length   50/10, alignment  0/15, found:	10.2983
Length   50/10, alignment  0/15, fail:	12.7251
Length   50/10, alignment  3/ 0, found:	10.5767
Length   50/10, alignment  3/ 0, fail:	12.2021
Length   50/10, alignment  3/ 3, found:	11.1138
Length   50/10, alignment  3/ 3, fail:	12.7495
Length   50/10, alignment  3/ 9, found:	10.8501
Length   50/10, alignment  3/ 9, fail:	13.0078
Length   50/10, alignment  3/15, found:	10.8306
Length   50/10, alignment  3/15, fail:	12.7251
Length   50/10, alignment  9/ 0, found:	10.5669
Length   50/10, alignment  9/ 0, fail:	12.207
Length   50/10, alignment  9/ 3, found:	10.8501
Length   50/10, alignment  9/ 3, fail:	13.0181
Length   50/10, alignment  9/ 9, found:	10.8354
Length   50/10, alignment  9/ 9, fail:	13.0322
Length   50/10, alignment  9/15, found:	10.8203
Length   50/10, alignment  9/15, fail:	12.7349
Length   50/10, alignment 15/ 0, found:	11.104
Length   50/10, alignment 15/ 0, fail:	12.1973
Length   50/10, alignment 15/ 3, found:	14.8682
Length   50/10, alignment 15/ 3, fail:	13.0225
Length   50/10, alignment 15/ 9, found:	11.3726
Length   50/10, alignment 15/ 9, fail:	12.7446
Length   50/10, alignment 15/15, found:	11.3628
Length   50/10, alignment 15/15, fail:	12.7344
Length   60/10, alignment  0/ 0, found:	10.0347
Length   60/10, alignment  0/ 0, fail:	15.2056
Length   60/10, alignment  0/ 3, found:	10.3032
Length   60/10, alignment  0/ 3, fail:	12.4609
Length   60/10, alignment  0/ 9, found:	10.5615
Length   60/10, alignment  0/ 9, fail:	12.9985
Length   60/10, alignment  0/15, found:	10.5571
Length   60/10, alignment  0/15, fail:	12.7251
Length   60/10, alignment  3/ 0, found:	10.3076
Length   60/10, alignment  3/ 0, fail:	12.1929
Length   60/10, alignment  3/ 3, found:	10.5815
Length   60/10, alignment  3/ 3, fail:	13.0083
Length   60/10, alignment  3/ 9, found:	10.5664
Length   60/10, alignment  3/ 9, fail:	12.7495
Length   60/10, alignment  3/15, found:	10.5522
Length   60/10, alignment  3/15, fail:	12.7251
Length   60/10, alignment  9/ 0, found:	11.1084
Length   60/10, alignment  9/ 0, fail:	12.4712
Length   60/10, alignment  9/ 3, found:	11.3823
Length   60/10, alignment  9/ 3, fail:	13.2915
Length   60/10, alignment  9/ 9, found:	11.377
Length   60/10, alignment  9/ 9, fail:	13.2866
Length   60/10, alignment  9/15, found:	11.3677
Length   60/10, alignment  9/15, fail:	12.7397
Length   60/10, alignment 15/ 0, found:	11.1035
Length   60/10, alignment 15/ 0, fail:	11.9287
Length   60/10, alignment 15/ 3, found:	11.3774
Length   60/10, alignment 15/ 3, fail:	12.7397
Length   60/10, alignment 15/ 9, found:	11.3774
Length   60/10, alignment 15/ 9, fail:	13.0078
Length   60/10, alignment 15/15, found:	15.8208
Length   60/10, alignment 15/15, fail:	12.73
Length   70/10, alignment  0/ 0, found:	10.8696
Length   70/10, alignment  0/ 0, fail:	11.9146
Length   70/10, alignment  0/ 3, found:	11.1475
Length   70/10, alignment  0/ 3, fail:	12.4663
Length   70/10, alignment  0/ 9, found:	11.1333
Length   70/10, alignment  0/ 9, fail:	12.8472
Length   70/10, alignment  0/15, found:	13.5698
Length   70/10, alignment  0/15, fail:	12.7246
Length   70/10, alignment  3/ 0, found:	11.3774
Length   70/10, alignment  3/ 0, fail:	12.4565
Length   70/10, alignment  3/ 3, found:	11.3726
Length   70/10, alignment  3/ 3, fail:	12.9932
Length   70/10, alignment  3/ 9, found:	11.377
Length   70/10, alignment  3/ 9, fail:	13.0034
Length   70/10, alignment  3/15, found:	11.3628
Length   70/10, alignment  3/15, fail:	12.9937
Length   70/10, alignment  9/ 0, found:	11.3721
Length   70/10, alignment  9/ 0, fail:	13.0132
Length   70/10, alignment  9/ 3, found:	11.3726
Length   70/10, alignment  9/ 3, fail:	13.0132
Length   70/10, alignment  9/ 9, found:	11.3672
Length   70/10, alignment  9/ 9, fail:	13.5547
Length   70/10, alignment  9/15, found:	11.3677
Length   70/10, alignment  9/15, fail:	13.0034
Length   70/10, alignment 15/ 0, found:	11.9438
Length   70/10, alignment 15/ 0, fail:	12.4707
Length   70/10, alignment 15/ 3, found:	12.2217
Length   70/10, alignment 15/ 3, fail:	12.7397
Length   70/10, alignment 15/ 9, found:	12.1929
Length   70/10, alignment 15/ 9, fail:	13.272
Length   70/10, alignment 15/15, found:	12.1777
Length   70/10, alignment 15/15, fail:	13.2715
Length   80/10, alignment  0/ 0, found:	11.6606
Length   80/10, alignment  0/ 0, fail:	12.4565
Length   80/10, alignment  0/ 3, found:	15.6206
Length   80/10, alignment  0/ 3, fail:	12.4614
Length   80/10, alignment  0/ 9, found:	11.9336
Length   80/10, alignment  0/ 9, fail:	12.7295
Length   80/10, alignment  0/15, found:	11.9146
Length   80/10, alignment  0/15, fail:	12.7251
Length   80/10, alignment  3/ 0, found:	11.9341
Length   80/10, alignment  3/ 0, fail:	14.8296
Length   80/10, alignment  3/ 3, found:	12.1924
Length   80/10, alignment  3/ 3, fail:	13.0181
Length   80/10, alignment  3/ 9, found:	12.188
Length   80/10, alignment  3/ 9, fail:	12.73
Length   80/10, alignment  3/15, found:	12.1733
Length   80/10, alignment  3/15, fail:	12.7246
Length   80/10, alignment  9/ 0, found:	11.9194
Length   80/10, alignment  9/ 0, fail:	11.6753
Length   80/10, alignment  9/ 3, found:	12.1782
Length   80/10, alignment  9/ 3, fail:	12.7446
Length   80/10, alignment  9/ 9, found:	12.1729
Length   80/10, alignment  9/ 9, fail:	12.7349
Length   80/10, alignment  9/15, found:	12.1733
Length   80/10, alignment  9/15, fail:	13.0083
Length   80/10, alignment 15/ 0, found:	11.9097
Length   80/10, alignment 15/ 0, fail:	11.9385
Length   80/10, alignment 15/ 3, found:	12.1831
Length   80/10, alignment 15/ 3, fail:	12.7446
Length   80/10, alignment 15/ 9, found:	12.1782
Length   80/10, alignment 15/ 9, fail:	12.7344
Length   80/10, alignment 15/15, found:	12.1729
Length   80/10, alignment 15/15, fail:	12.7349
Length   90/10, alignment  0/ 0, found:	11.6655
Length   90/10, alignment  0/ 0, fail:	12.1929
Length   90/10, alignment  0/ 3, found:	11.9238
Length   90/10, alignment  0/ 3, fail:	12.7349
Length   90/10, alignment  0/ 9, found:	11.9292
Length   90/10, alignment  0/ 9, fail:	17.9741
Length   90/10, alignment  0/15, found:	11.9048
Length   90/10, alignment  0/15, fail:	13.272
Length   90/10, alignment  3/ 0, found:	11.9189
Length   90/10, alignment  3/ 0, fail:	12.1973
Length   90/10, alignment  3/ 3, found:	12.1831
Length   90/10, alignment  3/ 3, fail:	13.0327
Length   90/10, alignment  3/ 9, found:	12.1733
Length   90/10, alignment  3/ 9, fail:	13.0034
Length   90/10, alignment  3/15, found:	12.1729
Length   90/10, alignment  3/15, fail:	13.272
Length   90/10, alignment  9/ 0, found:	12.7446
Length   90/10, alignment  9/ 0, fail:	12.5005
Length   90/10, alignment  9/ 3, found:	13.0278
Length   90/10, alignment  9/ 3, fail:	12.7544
Length   90/10, alignment  9/ 9, found:	13.0322
Length   90/10, alignment  9/ 9, fail:	13.2964
Length   90/10, alignment  9/15, found:	12.9888
Length   90/10, alignment  9/15, fail:	13.0083
Length   90/10, alignment 15/ 0, found:	12.7251
Length   90/10, alignment 15/ 0, fail:	12.2021
Length   90/10, alignment 15/ 3, found:	12.9932
Length   90/10, alignment 15/ 3, fail:	12.7397
Length   90/10, alignment 15/ 9, found:	12.9937
Length   90/10, alignment 15/ 9, fail:	13.0034
Length   90/10, alignment 15/15, found:	12.9888
Length   90/10, alignment 15/15, fail:	13.2764
Length  100/10, alignment  0/ 0, found:	12.481
Length  100/10, alignment  0/ 0, fail:	11.9292
Length  100/10, alignment  0/ 3, found:	12.7642
Length  100/10, alignment  0/ 3, fail:	12.4614
Length  100/10, alignment  0/ 9, found:	12.7441
Length  100/10, alignment  0/ 9, fail:	12.7446
Length  100/10, alignment  0/15, found:	12.7251
Length  100/10, alignment  0/15, fail:	12.7251
Length  100/10, alignment  3/ 0, found:	16.5532
Length  100/10, alignment  3/ 0, fail:	11.9243
Length  100/10, alignment  3/ 3, found:	13.0029
Length  100/10, alignment  3/ 3, fail:	12.7246
Length  100/10, alignment  3/ 9, found:	13.0083
Length  100/10, alignment  3/ 9, fail:	12.7397
Length  100/10, alignment  3/15, found:	12.9888
Length  100/10, alignment  3/15, fail:	21.3823
Length  100/10, alignment  9/ 0, found:	12.7251
Length  100/10, alignment  9/ 0, fail:	12.4761
Length  100/10, alignment  9/ 3, found:	12.9888
Length  100/10, alignment  9/ 3, fail:	12.7637
Length  100/10, alignment  9/ 9, found:	12.9839
Length  100/10, alignment  9/ 9, fail:	13.0132
Length  100/10, alignment  9/15, found:	12.9839
Length  100/10, alignment  9/15, fail:	13.0034
Length  100/10, alignment 15/ 0, found:	13.5503
Length  100/10, alignment 15/ 0, fail:	12.4707
Length  100/10, alignment 15/ 3, found:	13.8335
Length  100/10, alignment 15/ 3, fail:	13.0083
Length  100/10, alignment 15/ 9, found:	13.8384
Length  100/10, alignment 15/ 9, fail:	13.0083
Length  100/10, alignment 15/15, found:	13.7944
Length  100/10, alignment 15/15, fail:	12.7344
Length  110/10, alignment  0/ 0, found:	12.4756
Length  110/10, alignment  0/ 0, fail:	12.188
Length  110/10, alignment  0/ 3, found:	12.7397
Length  110/10, alignment  0/ 3, fail:	12.4712
Length  110/10, alignment  0/ 9, found:	12.7344
Length  110/10, alignment  0/ 9, fail:	12.7441
Length  110/10, alignment  0/15, found:	12.7104
Length  110/10, alignment  0/15, fail:	12.73
Length  110/10, alignment  3/ 0, found:	13.5356
Length  110/10, alignment  3/ 0, fail:	16.2798
Length  110/10, alignment  3/ 3, found:	13.814
Length  110/10, alignment  3/ 3, fail:	12.7446
Length  110/10, alignment  3/ 9, found:	13.7939
Length  110/10, alignment  3/ 9, fail:	12.7246
Length  110/10, alignment  3/15, found:	13.7944
Length  110/10, alignment  3/15, fail:	12.7251
Length  110/10, alignment  9/ 0, found:	16.2651
Length  110/10, alignment  9/ 0, fail:	12.4663
Length  110/10, alignment  9/ 3, found:	13.8286
Length  110/10, alignment  9/ 3, fail:	12.7441
Length  110/10, alignment  9/ 9, found:	13.7988
Length  110/10, alignment  9/ 9, fail:	12.7446
Length  110/10, alignment  9/15, found:	13.7993
Length  110/10, alignment  9/15, fail:	12.73
Length  110/10, alignment 15/ 0, found:	13.521
Length  110/10, alignment 15/ 0, fail:	12.2021
Length  110/10, alignment 15/ 3, found:	13.8037
Length  110/10, alignment 15/ 3, fail:	12.7495
Length  110/10, alignment 15/ 9, found:	13.7993
Length  110/10, alignment 15/ 9, fail:	12.7349
Length  110/10, alignment 15/15, found:	13.7993
Length  110/10, alignment 15/15, fail:	12.7397
Length  120/10, alignment  0/ 0, found:	13.291
Length  120/10, alignment  0/ 0, fail:	12.188
Length  120/10, alignment  0/ 3, found:	13.5698
Length  120/10, alignment  0/ 3, fail:	12.4517
Length  120/10, alignment  0/ 9, found:	13.5698
Length  120/10, alignment  0/ 9, fail:	12.7251
Length  120/10, alignment  0/15, found:	13.5303
Length  120/10, alignment  0/15, fail:	12.73
Length  120/10, alignment  3/ 0, found:	13.5259
Length  120/10, alignment  3/ 0, fail:	12.1831
Length  120/10, alignment  3/ 3, found:	13.8042
Length  120/10, alignment  3/ 3, fail:	12.7446
Length  120/10, alignment  3/ 9, found:	13.7993
Length  120/10, alignment  3/ 9, fail:	12.8223
Length  120/10, alignment  3/15, found:	13.7939
Length  120/10, alignment  3/15, fail:	12.7446
Length  120/10, alignment  9/ 0, found:	14.3755
Length  120/10, alignment  9/ 0, fail:	15.4644
Length  120/10, alignment  9/ 3, found:	14.6392
Length  120/10, alignment  9/ 3, fail:	12.2417
Length  120/10, alignment  9/ 9, found:	14.6392
Length  120/10, alignment  9/ 9, fail:	12.5049
Length  120/10, alignment  9/15, found:	14.6143
Length  120/10, alignment  9/15, fail:	12.7349
Length  120/10, alignment 15/ 0, found:	14.3608
Length  120/10, alignment 15/ 0, fail:	11.9341
Length  120/10, alignment 15/ 3, found:	14.6245
Length  120/10, alignment 15/ 3, fail:	12.4858
Length  120/10, alignment 15/ 9, found:	14.6147
Length  120/10, alignment 15/ 9, fail:	12.4805
Length  120/10, alignment 15/15, found:	14.605
Length  120/10, alignment 15/15, fail:	12.4663
Length  130/10, alignment  0/ 0, found:	14.1021
Length  130/10, alignment  0/ 0, fail:	12.1929
Length  130/10, alignment  0/ 3, found:	14.3901
Length  130/10, alignment  0/ 3, fail:	12.4707
Length  130/10, alignment  0/ 9, found:	14.3652
Length  130/10, alignment  0/ 9, fail:	12.7544
Length  130/10, alignment  0/15, found:	14.3413
Length  130/10, alignment  0/15, fail:	12.9937
Length  130/10, alignment  3/ 0, found:	14.3511
Length  130/10, alignment  3/ 0, fail:	12.73
Length  130/10, alignment  3/ 3, found:	14.6147
Length  130/10, alignment  3/ 3, fail:	16.1138
Length  130/10, alignment  3/ 9, found:	14.6191
Length  130/10, alignment  3/ 9, fail:	12.7344
Length  130/10, alignment  3/15, found:	14.6099
Length  130/10, alignment  3/15, fail:	12.7251
Length  130/10, alignment  9/ 0, found:	14.3462
Length  130/10, alignment  9/ 0, fail:	12.1978
Length  130/10, alignment  9/ 3, found:	17.2026
Length  130/10, alignment  9/ 3, fail:	12.7397
Length  130/10, alignment  9/ 9, found:	14.6245
Length  130/10, alignment  9/ 9, fail:	12.749
Length  130/10, alignment  9/15, found:	14.605
Length  130/10, alignment  9/15, fail:	12.7349
Length  130/10, alignment 15/ 0, found:	16.9048
Length  130/10, alignment 15/ 0, fail:	11.9341
Length  130/10, alignment 15/ 3, found:	16.2358
Length  130/10, alignment 15/ 3, fail:	12.7397
Length  130/10, alignment 15/ 9, found:	15.4253
Length  130/10, alignment 15/ 9, fail:	12.7349
Length  130/10, alignment 15/15, found:	15.4253
Length  130/10, alignment 15/15, fail:	13.0469
Length  140/10, alignment  0/ 0, found:	14.0776
Length  140/10, alignment  0/ 0, fail:	12.2271
Length  140/10, alignment  0/ 3, found:	14.3462
Length  140/10, alignment  0/ 3, fail:	12.4712
Length  140/10, alignment  0/ 9, found:	15.2788
Length  140/10, alignment  0/ 9, fail:	13.4331
Length  140/10, alignment  0/15, found:	14.3364
Length  140/10, alignment  0/15, fail:	12.7295
Length  140/10, alignment  3/ 0, found:	14.3706
Length  140/10, alignment  3/ 0, fail:	12.4565
Length  140/10, alignment  3/ 3, found:	14.6392
Length  140/10, alignment  3/ 3, fail:	16.5093
Length  140/10, alignment  3/ 9, found:	14.6245
Length  140/10, alignment  3/ 9, fail:	12.7788
Length  140/10, alignment  3/15, found:	14.605
Length  140/10, alignment  3/15, fail:	12.7349
Length  140/10, alignment  9/ 0, found:	15.1709
Length  140/10, alignment  9/ 0, fail:	12.2168
Length  140/10, alignment  9/ 3, found:	18.0815
Length  140/10, alignment  9/ 3, fail:	12.7495
Length  140/10, alignment  9/ 9, found:	15.4399
Length  140/10, alignment  9/ 9, fail:	13.0132
Length  140/10, alignment  9/15, found:	15.4204
Length  140/10, alignment  9/15, fail:	13.0034
Length  140/10, alignment 15/ 0, found:	15.147
Length  140/10, alignment 15/ 0, fail:	12.2026
Length  140/10, alignment 15/ 3, found:	15.4204
Length  140/10, alignment 15/ 3, fail:	13.0078
Length  140/10, alignment 15/ 9, found:	15.4204
Length  140/10, alignment 15/ 9, fail:	13.2817
Length  140/10, alignment 15/15, found:	15.4204
Length  140/10, alignment 15/15, fail:	13.0034
Length  150/10, alignment  0/ 0, found:	14.9224
Length  150/10, alignment  0/ 0, fail:	11.9146
Length  150/10, alignment  0/ 3, found:	15.1909
Length  150/10, alignment  0/ 3, fail:	12.4707
Length  150/10, alignment  0/ 9, found:	15.1665
Length  150/10, alignment  0/ 9, fail:	12.7495
Length  150/10, alignment  0/15, found:	15.1567
Length  150/10, alignment  0/15, fail:	12.73
Length  150/10, alignment  3/ 0, found:	15.1567
Length  150/10, alignment  3/ 0, fail:	12.188
Length  150/10, alignment  3/ 3, found:	15.4155
Length  150/10, alignment  3/ 3, fail:	16.187
Length  150/10, alignment  3/ 9, found:	15.4399
Length  150/10, alignment  3/ 9, fail:	12.998
Length  150/10, alignment  3/15, found:	15.415
Length  150/10, alignment  3/15, fail:	12.9932
Length  150/10, alignment  9/ 0, found:	15.1616
Length  150/10, alignment  9/ 0, fail:	15.7769
Length  150/10, alignment  9/ 3, found:	15.4351
Length  150/10, alignment  9/ 3, fail:	12.7446
Length  150/10, alignment  9/ 9, found:	15.4253
Length  150/10, alignment  9/ 9, fail:	13.0034
Length  150/10, alignment  9/15, found:	15.4253
Length  150/10, alignment  9/15, fail:	13.2769
Length  150/10, alignment 15/ 0, found:	15.9819
Length  150/10, alignment 15/ 0, fail:	12.1973
Length  150/10, alignment 15/ 3, found:	16.25
Length  150/10, alignment 15/ 3, fail:	12.7441
Length  150/10, alignment 15/ 9, found:	16.2358
Length  150/10, alignment 15/ 9, fail:	13.0083
Length  150/10, alignment 15/15, found:	16.231
Length  150/10, alignment 15/15, fail:	13.0083
Length   22/11, alignment  0/ 0, found:	8.95557
Length   22/11, alignment  0/ 0, fail:	11.9092
Length   22/11, alignment  0/ 3, found:	9.50244
Length   22/11, alignment  0/ 3, fail:	12.4712
Length   22/11, alignment  0/ 9, found:	9.47754
Length   22/11, alignment  0/ 9, fail:	13.0034
Length   22/11, alignment  0/15, found:	9.47803
Length   22/11, alignment  0/15, fail:	12.7153
Length   22/11, alignment  3/ 0, found:	10.3125
Length   22/11, alignment  3/ 0, fail:	12.4565
Length   22/11, alignment  3/ 3, found:	10.3081
Length   22/11, alignment  3/ 3, fail:	13.2671
Length   22/11, alignment  3/ 9, found:	15.5425
Length   22/11, alignment  3/ 9, fail:	12.7344
Length   22/11, alignment  3/15, found:	10.2837
Length   22/11, alignment  3/15, fail:	12.9888
Length   22/11, alignment  9/ 0, found:	10.3081
Length   22/11, alignment  9/ 0, fail:	11.9092
Length   22/11, alignment  9/ 3, found:	10.2886
Length   22/11, alignment  9/ 3, fail:	12.7397
Length   22/11, alignment  9/ 9, found:	13.1792
Length   22/11, alignment  9/ 9, fail:	13.0229
Length   22/11, alignment  9/15, found:	10.5469
Length   22/11, alignment  9/15, fail:	12.4517
Length   22/11, alignment 15/ 0, found:	10.5815
Length   22/11, alignment 15/ 0, fail:	11.9243
Length   22/11, alignment 15/ 3, found:	10.8545
Length   22/11, alignment 15/ 3, fail:	12.4614
Length   22/11, alignment 15/ 9, found:	10.5718
Length   22/11, alignment 15/ 9, fail:	12.4565
Length   22/11, alignment 15/15, found:	10.8301
Length   22/11, alignment 15/15, fail:	12.4468
Length   33/11, alignment  0/ 0, found:	9.771
Length   33/11, alignment  0/ 0, fail:	12.4609
Length   33/11, alignment  0/ 3, found:	9.78027
Length   33/11, alignment  0/ 3, fail:	12.4663
Length   33/11, alignment  0/ 9, found:	10.0298
Length   33/11, alignment  0/ 9, fail:	12.7441
Length   33/11, alignment  0/15, found:	9.7417
Length   33/11, alignment  0/15, fail:	12.7202
Length   33/11, alignment  3/ 0, found:	10.562
Length   33/11, alignment  3/ 0, fail:	12.7393
Length   33/11, alignment  3/ 3, found:	10.8354
Length   33/11, alignment  3/ 3, fail:	12.7495
Length   33/11, alignment  3/ 9, found:	10.8501
Length   33/11, alignment  3/ 9, fail:	13.0176
Length   33/11, alignment  3/15, found:	10.8203
Length   33/11, alignment  3/15, fail:	13.5405
Length   33/11, alignment  9/ 0, found:	10.5571
Length   33/11, alignment  9/ 0, fail:	12.7593
Length   33/11, alignment  9/ 3, found:	14.4531
Length   33/11, alignment  9/ 3, fail:	12.7539
Length   33/11, alignment  9/ 9, found:	10.5669
Length   33/11, alignment  9/ 9, fail:	12.481
Length   33/11, alignment  9/15, found:	10.8301
Length   33/11, alignment  9/15, fail:	12.7148
Length   33/11, alignment 15/ 0, found:	10.5913
Length   33/11, alignment 15/ 0, fail:	12.2026
Length   33/11, alignment 15/ 3, found:	11.1479
Length   33/11, alignment 15/ 3, fail:	12.7441
Length   33/11, alignment 15/ 9, found:	11.1279
Length   33/11, alignment 15/ 9, fail:	12.7349
Length   33/11, alignment 15/15, found:	10.8354
Length   33/11, alignment 15/15, fail:	12.7202
Length   44/11, alignment  0/ 0, found:	9.21387
Length   44/11, alignment  0/ 0, fail:	12.2026
Length   44/11, alignment  0/ 3, found:	9.49268
Length   44/11, alignment  0/ 3, fail:	12.4756
Length   44/11, alignment  0/ 9, found:	9.74658
Length   44/11, alignment  0/ 9, fail:	12.7446
Length   44/11, alignment  0/15, found:	9.74121
Length   44/11, alignment  0/15, fail:	12.7246
Length   44/11, alignment  3/ 0, found:	10.02
Length   44/11, alignment  3/ 0, fail:	11.939
Length   44/11, alignment  3/ 3, found:	10.2881
Length   44/11, alignment  3/ 3, fail:	12.7544
Length   44/11, alignment  3/ 9, found:	10.2983
Length   44/11, alignment  3/ 9, fail:	12.7495
Length   44/11, alignment  3/15, found:	10.2783
Length   44/11, alignment  3/15, fail:	12.7202
Length   44/11, alignment  9/ 0, found:	10.3081
Length   44/11, alignment  9/ 0, fail:	11.939
Length   44/11, alignment  9/ 3, found:	10.5615
Length   44/11, alignment  9/ 3, fail:	12.7544
Length   44/11, alignment  9/ 9, found:	10.5571
Length   44/11, alignment  9/ 9, fail:	12.7495
Length   44/11, alignment  9/15, found:	10.5566
Length   44/11, alignment  9/15, fail:	12.9985
Length   44/11, alignment 15/ 0, found:	10.5815
Length   44/11, alignment 15/ 0, fail:	11.9194
Length   44/11, alignment 15/ 3, found:	10.8398
Length   44/11, alignment 15/ 3, fail:	12.7539
Length   44/11, alignment 15/ 9, found:	11.0991
Length   44/11, alignment 15/ 9, fail:	13.0181
Length   44/11, alignment 15/15, found:	11.0991
Length   44/11, alignment 15/15, fail:	15.3516
Length   55/11, alignment  0/ 0, found:	10.0488
Length   55/11, alignment  0/ 0, fail:	12.1929
Length   55/11, alignment  0/ 3, found:	10.3081
Length   55/11, alignment  0/ 3, fail:	12.7295
Length   55/11, alignment  0/ 9, found:	10.5669
Length   55/11, alignment  0/ 9, fail:	13.0181
Length   55/11, alignment  0/15, found:	10.5669
Length   55/11, alignment  0/15, fail:	12.998
Length   55/11, alignment  3/ 0, found:	10.5615
Length   55/11, alignment  3/ 0, fail:	12.188
Length   55/11, alignment  3/ 3, found:	10.8403
Length   55/11, alignment  3/ 3, fail:	12.7344
Length   55/11, alignment  3/ 9, found:	11.123
Length   55/11, alignment  3/ 9, fail:	12.9937
Length   55/11, alignment  3/15, found:	11.0942
Length   55/11, alignment  3/15, fail:	12.9937
Length   55/11, alignment  9/ 0, found:	11.1279
Length   55/11, alignment  9/ 0, fail:	12.4761
Length   55/11, alignment  9/ 3, found:	11.3921
Length   55/11, alignment  9/ 3, fail:	12.7397
Length   55/11, alignment  9/ 9, found:	11.4014
Length   55/11, alignment  9/ 9, fail:	13.0132
Length   55/11, alignment  9/15, found:	11.3677
Length   55/11, alignment  9/15, fail:	13.0083
Length   55/11, alignment 15/ 0, found:	11.104
Length   55/11, alignment 15/ 0, fail:	12.4707
Length   55/11, alignment 15/ 3, found:	11.3774
Length   55/11, alignment 15/ 3, fail:	12.7446
Length   55/11, alignment 15/ 9, found:	15.6157
Length   55/11, alignment 15/ 9, fail:	13.0034
Length   55/11, alignment 15/15, found:	11.3818
Length   55/11, alignment 15/15, fail:	12.4663
Length   66/11, alignment  0/ 0, found:	10.8501
Length   66/11, alignment  0/ 0, fail:	12.1831
Length   66/11, alignment  0/ 3, found:	11.1377
Length   66/11, alignment  0/ 3, fail:	12.4712
Length   66/11, alignment  0/ 9, found:	13.8579
Length   66/11, alignment  0/ 9, fail:	12.73
Length   66/11, alignment  0/15, found:	11.0991
Length   66/11, alignment  0/15, fail:	12.9932
Length   66/11, alignment  3/ 0, found:	11.3916
Length   66/11, alignment  3/ 0, fail:	12.4565
Length   66/11, alignment  3/ 3, found:	11.3823
Length   66/11, alignment  3/ 3, fail:	12.7349
Length   66/11, alignment  3/ 9, found:	11.3721
Length   66/11, alignment  3/ 9, fail:	12.9985
Length   66/11, alignment  3/15, found:	11.3579
Length   66/11, alignment  3/15, fail:	12.9937
Length   66/11, alignment  9/ 0, found:	11.0889
Length   66/11, alignment  9/ 0, fail:	12.7446
Length   66/11, alignment  9/ 3, found:	11.3823
Length   66/11, alignment  9/ 3, fail:	12.7446
Length   66/11, alignment  9/ 9, found:	11.3726
Length   66/11, alignment  9/ 9, fail:	13.0078
Length   66/11, alignment  9/15, found:	11.3677
Length   66/11, alignment  9/15, fail:	13.0083
Length   66/11, alignment 15/ 0, found:	11.9292
Length   66/11, alignment 15/ 0, fail:	12.7393
Length   66/11, alignment 15/ 3, found:	12.1875
Length   66/11, alignment 15/ 3, fail:	12.7397
Length   66/11, alignment 15/ 9, found:	12.1929
Length   66/11, alignment 15/ 9, fail:	13.2769
Length   66/11, alignment 15/15, found:	12.1777
Length   66/11, alignment 15/15, fail:	13.2715
Length   77/11, alignment  0/ 0, found:	14.522
Length   77/11, alignment  0/ 0, fail:	12.7007
Length   77/11, alignment  0/ 3, found:	11.0991
Length   77/11, alignment  0/ 3, fail:	12.7397
Length   77/11, alignment  0/ 9, found:	11.1084
Length   77/11, alignment  0/ 9, fail:	12.73
Length   77/11, alignment  0/15, found:	11.0991
Length   77/11, alignment  0/15, fail:	12.7251
Length   77/11, alignment  3/ 0, found:	14.4585
Length   77/11, alignment  3/ 0, fail:	12.1875
Length   77/11, alignment  3/ 3, found:	12.1929
Length   77/11, alignment  3/ 3, fail:	12.7446
Length   77/11, alignment  3/ 9, found:	12.1831
Length   77/11, alignment  3/ 9, fail:	12.7349
Length   77/11, alignment  3/15, found:	12.1729
Length   77/11, alignment  3/15, fail:	12.7251
Length   77/11, alignment  9/ 0, found:	11.9097
Length   77/11, alignment  9/ 0, fail:	11.9341
Length   77/11, alignment  9/ 3, found:	12.1826
Length   77/11, alignment  9/ 3, fail:	12.7393
Length   77/11, alignment  9/ 9, found:	12.1733
Length   77/11, alignment  9/ 9, fail:	12.7446
Length   77/11, alignment  9/15, found:	12.1733
Length   77/11, alignment  9/15, fail:	12.7344
Length   77/11, alignment 15/ 0, found:	11.9043
Length   77/11, alignment 15/ 0, fail:	12.1978
Length   77/11, alignment 15/ 3, found:	12.1929
Length   77/11, alignment 15/ 3, fail:	12.7397
Length   77/11, alignment 15/ 9, found:	12.1826
Length   77/11, alignment 15/ 9, fail:	12.7349
Length   77/11, alignment 15/15, found:	12.1733
Length   77/11, alignment 15/15, fail:	12.7349
Length   88/11, alignment  0/ 0, found:	11.6655
Length   88/11, alignment  0/ 0, fail:	11.9238
Length   88/11, alignment  0/ 3, found:	11.9243
Length   88/11, alignment  0/ 3, fail:	12.4614
Length   88/11, alignment  0/ 9, found:	16.729
Length   88/11, alignment  0/ 9, fail:	12.7251
Length   88/11, alignment  0/15, found:	11.8999
Length   88/11, alignment  0/15, fail:	12.7295
Length   88/11, alignment  3/ 0, found:	11.9097
Length   88/11, alignment  3/ 0, fail:	12.188
