                       	strsep
Length   54/9, alignment  3/ 9, fail:	7.03027
Length   54/9, alignment  3/15, found:	16.1211
Length   54/9, alignment  3/15, fail:	7.93726
Length   54/9, alignment  9/ 0, found:	23.5126
Length   54/9, alignment  9/ 0, fail:	7.30005
Length   54/9, alignment  9/ 3, found:	22.8021
Length   54/9, alignment  9/ 3, fail:	7.57227
Length   54/9, alignment  9/ 9, found:	24.3257
Length   54/9, alignment  9/ 9, fail:	7.56982
Length   54/9, alignment  9/15, found:	23.598
Length   54/9, alignment  9/15, fail:	7.03271
Length   54/9, alignment 15/ 0, found:	16.1821
Length   54/9, alignment 15/ 0, fail:	7.30359
Length   54/9, alignment 15/ 3, found:	17.3015
Length   54/9, alignment 15/ 3, fail:	7.57458
Length   54/9, alignment 15/ 9, found:	17.2991
Length   54/9, alignment 15/ 9, fail:	7.84192
Length   54/9, alignment 15/15, found:	17.3003
Length   54/9, alignment 15/15, fail:	7.84204
Length   63/9, alignment  0/ 0, found:	24.0437
Length   63/9, alignment  0/ 0, fail:	6.76172
Length   63/9, alignment  0/ 3, found:	23.62
Length   63/9, alignment  0/ 3, fail:	7.57471
Length   63/9, alignment  0/ 9, found:	16.353
Length   63/9, alignment  0/ 9, fail:	8.11426
Length   63/9, alignment  0/15, found:	16.7607
Length   63/9, alignment  0/15, fail:	7.03137
Length   63/9, alignment  3/ 0, found:	16.0857
Length   63/9, alignment  3/ 0, fail:	9.32642
Length   63/9, alignment  3/ 3, found:	16.2212
Length   63/9, alignment  3/ 3, fail:	8.65381
Length   63/9, alignment  3/ 9, found:	17.5396
Length   63/9, alignment  3/ 9, fail:	8.92493
Length   63/9, alignment  3/15, found:	16.8938
Length   63/9, alignment  3/15, fail:	8.92358
Length   63/9, alignment  9/ 0, found:	16.3553
Length   63/9, alignment  9/ 0, fail:	8.65137
Length   63/9, alignment  9/ 3, found:	17.0806
Length   63/9, alignment  9/ 3, fail:	8.65137
Length   63/9, alignment  9/ 9, found:	17.3003
Length   63/9, alignment  9/ 9, fail:	8.65259
Length   63/9, alignment  9/15, found:	18.3953
Length   63/9, alignment  9/15, fail:	7.84326
Length   63/9, alignment 15/ 0, found:	16.22
Length   63/9, alignment 15/ 0, fail:	8.38159
Length   63/9, alignment 15/ 3, found:	16.2188
Length   63/9, alignment 15/ 3, fail:	8.65259
Length   63/9, alignment 15/ 9, found:	18.5344
Length   63/9, alignment 15/ 9, fail:	7.84204
Length   63/9, alignment 15/15, found:	17.3003
Length   63/9, alignment 15/15, fail:	8.65259
Length   40/10, alignment  0/ 0, found:	22.9744
Length   40/10, alignment  0/ 0, fail:	6.7616
Length   40/10, alignment  0/ 3, found:	22.973
Length   40/10, alignment  0/ 3, fail:	6.7616
Length   40/10, alignment  0/ 9, found:	19.6941
Length   40/10, alignment  0/ 9, fail:	6.49194
Length   40/10, alignment  0/15, found:	11.8998
Length   40/10, alignment  0/15, fail:	6.4906
Length   40/10, alignment  3/ 0, found:	23.7617
Length   40/10, alignment  3/ 0, fail:	5.95105
Length   40/10, alignment  3/ 3, found:	11.4188
Length   40/10, alignment  3/ 3, fail:	6.49182
Length   40/10, alignment  3/ 9, found:	16.5813
Length   40/10, alignment  3/ 9, fail:	6.49194
Length   40/10, alignment  3/15, found:	17.072
Length   40/10, alignment  3/15, fail:	6.49182
Length   40/10, alignment  9/ 0, found:	23.1074
Length   40/10, alignment  9/ 0, fail:	7.03259
Length   40/10, alignment  9/ 3, found:	16.9622
Length   40/10, alignment  9/ 3, fail:	7.57336
Length   40/10, alignment  9/ 9, found:	15.9489
Length   40/10, alignment  9/ 9, fail:	7.03394
Length   40/10, alignment  9/15, found:	16.1211
Length   40/10, alignment  9/15, fail:	7.57104
Length   40/10, alignment 15/ 0, found:	17.2954
Length   40/10, alignment 15/ 0, fail:	6.48938
Length   40/10, alignment 15/ 3, found:	16.2224
Length   40/10, alignment 15/ 3, fail:	6.76294
Length   40/10, alignment 15/ 9, found:	17.2991
Length   40/10, alignment 15/ 9, fail:	7.57227
Length   40/10, alignment 15/15, found:	17.3003
Length   40/10, alignment 15/15, fail:	7.56982
Length   50/10, alignment  0/ 0, found:	22.973
Length   50/10, alignment  0/ 0, fail:	8.50977
Length   50/10, alignment  0/ 3, found:	22.9744
Length   50/10, alignment  0/ 3, fail:	6.76282
Length   50/10, alignment  0/ 9, found:	24.4478
Length   50/10, alignment  0/ 9, fail:	7.03271
Length   50/10, alignment  0/15, found:	23.5321
Length   50/10, alignment  0/15, fail:	7.03149
Length   50/10, alignment  3/ 0, found:	23.8275
Length   50/10, alignment  3/ 0, fail:	6.49194
Length   50/10, alignment  3/ 3, found:	16.6265
Length   50/10, alignment  3/ 3, fail:	7.57227
Length   50/10, alignment  3/ 9, found:	16.635
Length   50/10, alignment  3/ 9, fail:	7.57092
Length   50/10, alignment  3/15, found:	16.126
Length   50/10, alignment  3/15, fail:	7.02905
Length   50/10, alignment  9/ 0, found:	16.0857
Length   50/10, alignment  9/ 0, fail:	6.4906
Length   50/10, alignment  9/ 3, found:	17.2246
Length   50/10, alignment  9/ 3, fail:	7.56982
Length   50/10, alignment  9/ 9, found:	17.3003
Length   50/10, alignment  9/ 9, fail:	7.57227
Length   50/10, alignment  9/15, found:	17.9412
Length   50/10, alignment  9/15, fail:	7.57349
Length   50/10, alignment 15/ 0, found:	16.0833
Length   50/10, alignment 15/ 0, fail:	8.38403
Length   50/10, alignment 15/ 3, found:	16.2883
Length   50/10, alignment 15/ 3, fail:	7.57593
Length   50/10, alignment 15/ 9, found:	18.0034
Length   50/10, alignment 15/ 9, fail:	7.84204
Length   50/10, alignment 15/15, found:	17.1648
Length   50/10, alignment 15/15, fail:	7.84204
Length   60/10, alignment  0/ 0, found:	23.7323
Length   60/10, alignment  0/ 0, fail:	6.7605
Length   60/10, alignment  0/ 3, found:	22.9742
Length   60/10, alignment  0/ 3, fail:	7.84204
Length   60/10, alignment  0/ 9, found:	16.3542
Length   60/10, alignment  0/ 9, fail:	9.19946
Length   60/10, alignment  0/15, found:	16.0857
Length   60/10, alignment  0/15, fail:	8.11548
Length   60/10, alignment  3/ 0, found:	17.4333
Length   60/10, alignment  3/ 0, fail:	7.57227
Length   60/10, alignment  3/ 3, found:	16.22
Length   60/10, alignment  3/ 3, fail:	6.75916
Length   60/10, alignment  3/ 9, found:	16.8938
Length   60/10, alignment  3/ 9, fail:	7.84204
Length   60/10, alignment  3/15, found:	17.7788
Length   60/10, alignment  3/15, fail:	7.03027
Length   60/10, alignment  9/ 0, found:	16.3555
Length   60/10, alignment  9/ 0, fail:	7.57593
Length   60/10, alignment  9/ 3, found:	17.304
Length   60/10, alignment  9/ 3, fail:	7.57715
Length   60/10, alignment  9/ 9, found:	16.895
Length   60/10, alignment  9/ 9, fail:	7.84436
Length   60/10, alignment  9/15, found:	16.8925
Length   60/10, alignment  9/15, fail:	7.84192
Length   60/10, alignment 15/ 0, found:	17.5493
Length   60/10, alignment 15/ 0, fail:	7.30237
Length   60/10, alignment 15/ 3, found:	16.22
Length   60/10, alignment 15/ 3, fail:	7.60767
Length   60/10, alignment 15/ 9, found:	19.2864
Length   60/10, alignment 15/ 9, fail:	8.65259
Length   60/10, alignment 15/15, found:	17.2979
Length   60/10, alignment 15/15, fail:	7.84314
Length   70/10, alignment  0/ 0, found:	16.2211
Length   70/10, alignment  0/ 0, fail:	7.58081
Length   70/10, alignment  0/ 3, found:	17.4089
Length   70/10, alignment  0/ 3, fail:	7.30737
Length   70/10, alignment  0/ 9, found:	17.0317
Length   70/10, alignment  0/ 9, fail:	8.54761
Length   70/10, alignment  0/15, found:	16.4934
Length   70/10, alignment  0/15, fail:	9.19336
Length   70/10, alignment  3/ 0, found:	16.3567
Length   70/10, alignment  3/ 0, fail:	8.38525
Length   70/10, alignment  3/ 3, found:	16.22
Length   70/10, alignment  3/ 3, fail:	9.50342
Length   70/10, alignment  3/ 9, found:	21.0846
Length   70/10, alignment  3/ 9, fail:	7.84448
Length   70/10, alignment  3/15, found:	19.7833
Length   70/10, alignment  3/15, fail:	7.8407
Length   70/10, alignment  9/ 0, found:	16.3529
Length   70/10, alignment  9/ 0, fail:	7.57227
Length   70/10, alignment  9/ 3, found:	16.2224
Length   70/10, alignment  9/ 3, fail:	7.57227
Length   70/10, alignment  9/ 9, found:	17.957
Length   70/10, alignment  9/ 9, fail:	7.84082
Length   70/10, alignment  9/15, found:	16.8926
Length   70/10, alignment  9/15, fail:	7.84082
Length   70/10, alignment 15/ 0, found:	17.7764
Length   70/10, alignment 15/ 0, fail:	9.46802
Length   70/10, alignment 15/ 3, found:	17.437
Length   70/10, alignment 15/ 3, fail:	8.39136
Length   70/10, alignment 15/ 9, found:	16.7607
Length   70/10, alignment 15/ 9, fail:	8.65869
Length   70/10, alignment 15/15, found:	16.8975
Length   70/10, alignment 15/15, fail:	8.65381
Length   44/11, alignment  0/ 0, found:	23.6078
Length   44/11, alignment  0/ 0, fail:	5.95239
Length   44/11, alignment  0/ 3, found:	22.973
Length   44/11, alignment  0/ 3, fail:	6.49438
Length   44/11, alignment  0/ 9, found:	16.7217
Length   44/11, alignment  0/ 9, fail:	6.49304
Length   44/11, alignment  0/15, found:	13.3854
Length   44/11, alignment  0/15, fail:	6.49072
Length   44/11, alignment  3/ 0, found:	22.9718
Length   44/11, alignment  3/ 0, fail:	6.22095
Length   44/11, alignment  3/ 3, found:	17.2307
Length   44/11, alignment  3/ 3, fail:	5.95227
Length   44/11, alignment  3/ 9, found:	15.949
Length   44/11, alignment  3/ 9, fail:	6.22217
Length   44/11, alignment  3/15, found:	16.1259
Length   44/11, alignment  3/15, fail:	6.21838
Length   44/11, alignment  9/ 0, found:	24.1169
Length   44/11, alignment  9/ 0, fail:	7.30359
Length   44/11, alignment  9/ 3, found:	16.7449
Length   44/11, alignment  9/ 3, fail:	8.18872
Length   44/11, alignment  9/ 9, found:	15.9478
Length   44/11, alignment  9/ 9, fail:	7.57349
Length   44/11, alignment  9/15, found:	15.949
Length   44/11, alignment  9/15, fail:	7.57214
Length   44/11, alignment 15/ 0, found:	16.0857
Length   44/11, alignment 15/ 0, fail:	6.49194
Length   44/11, alignment 15/ 3, found:	17.2539
Length   44/11, alignment 15/ 3, fail:	6.75916
Length   44/11, alignment 15/ 9, found:	17.2977
Length   44/11, alignment 15/ 9, fail:	7.03015
Length   44/11, alignment 15/15, found:	17.2991
Length   44/11, alignment 15/15, fail:	7.57092
Length   55/11, alignment  0/ 0, found:	22.9719
Length   55/11, alignment  0/ 0, fail:	6.76648
Length   55/11, alignment  0/ 3, found:	23.6482
Length   55/11, alignment  0/ 3, fail:	6.49426
Length   55/11, alignment  0/ 9, found:	16.353
Length   55/11, alignment  0/ 9, fail:	7.03271
Length   55/11, alignment  0/15, found:	12.9789
Length   55/11, alignment  0/15, fail:	8.11304
Length   55/11, alignment  3/ 0, found:	22.9742
Length   55/11, alignment  3/ 0, fail:	6.4895
Length   55/11, alignment  3/ 3, found:	16.9634
Length   55/11, alignment  3/ 3, fail:	7.57349
Length   55/11, alignment  3/ 9, found:	16.7461
Length   55/11, alignment  3/ 9, fail:	7.57104
Length   55/11, alignment  3/15, found:	16.1222
Length   55/11, alignment  3/15, fail:	7.03271
Length   55/11, alignment  9/ 0, found:	16.8083
Length   55/11, alignment  9/ 0, fail:	7.30615
Length   55/11, alignment  9/ 3, found:	16.2212
Length   55/11, alignment  9/ 3, fail:	8.65747
Length   55/11, alignment  9/ 9, found:	16.8938
Length   55/11, alignment  9/ 9, fail:	8.65503
Length   55/11, alignment  9/15, found:	18.0425
Length   55/11, alignment  9/15, fail:	8.65259
Length   55/11, alignment 15/ 0, found:	16.2212
Length   55/11, alignment 15/ 0, fail:	9.07617
Length   55/11, alignment 15/ 3, found:	16.22
Length   55/11, alignment 15/ 3, fail:	8.65381
Length   55/11, alignment 15/ 9, found:	17.3003
Length   55/11, alignment 15/ 9, fail:	7.84082
Length   55/11, alignment 15/15, found:	17.3003
Length   55/11, alignment 15/15, fail:	9.55835
Length   66/11, alignment  0/ 0, found:	23.7812
Length   66/11, alignment  0/ 0, fail:	7.57471
Length   66/11, alignment  0/ 3, found:	24.4318
Length   66/11, alignment  0/ 3, fail:	8.65991
Length   66/11, alignment  0/ 9, found:	17.569
Length   66/11, alignment  0/ 9, fail:	9.19458
Length   66/11, alignment  0/15, found:	17.7043
Length   66/11, alignment  0/15, fail:	10.0283
Length   66/11, alignment  3/ 0, found:	24.0535
Length   66/11, alignment  3/ 0, fail:	8.65259
Length   66/11, alignment  3/ 3, found:	17.8276
Length   66/11, alignment  3/ 3, fail:	7.57349
Length   66/11, alignment  3/ 9, found:	17.166
Length   66/11, alignment  3/ 9, fail:	8.92358
Length   66/11, alignment  3/15, found:	17.1648
Length   66/11, alignment  3/15, fail:	7.84326
Length   66/11, alignment  9/ 0, found:	17.2588
Length   66/11, alignment  9/ 0, fail:	7.57227
Length   66/11, alignment  9/ 3, found:	16.2175
Length   66/11, alignment  9/ 3, fail:	7.57227
Length   66/11, alignment  9/ 9, found:	17.177
Length   66/11, alignment  9/ 9, fail:	7.84326
Length   66/11, alignment  9/15, found:	16.8926
Length   66/11, alignment  9/15, fail:	7.84204
Length   66/11, alignment 15/ 0, found:	17.3455
Length   66/11, alignment 15/ 0, fail:	8.11426
Length   66/11, alignment 15/ 3, found:	17.7117
Length   66/11, alignment 15/ 3, fail:	8.38647
Length   66/11, alignment 15/ 9, found:	16.8962
Length   66/11, alignment 15/ 9, fail:	10.0466
Length   66/11, alignment 15/15, found:	16.8938
Length   66/11, alignment 15/15, fail:	8.65259
Length   77/11, alignment  0/ 0, found:	16.2883
Length   77/11, alignment  0/ 0, fail:	7.57104
Length   77/11, alignment  0/ 3, found:	16.353
Length   77/11, alignment  0/ 3, fail:	8.20337
Length   77/11, alignment  0/ 9, found:	17.0293
Length   77/11, alignment  0/ 9, fail:	7.84326
Length   77/11, alignment  0/15, found:	17.5518
Length   77/11, alignment  0/15, fail:	9.19336
Length   77/11, alignment  3/ 0, found:	16.4873
Length   77/11, alignment  3/ 0, fail:	9.46436
Length   77/11, alignment  3/ 3, found:	16.2175
Length   77/11, alignment  3/ 3, fail:	9.73535
Length   77/11, alignment  3/ 9, found:	17.9949
Length   77/11, alignment  3/ 9, fail:	8.65625
Length   77/11, alignment  3/15, found:	17.2991
Length   77/11, alignment  3/15, fail:	8.65259
Length   77/11, alignment  9/ 0, found:	17.2148
Length   77/11, alignment  9/ 0, fail:	8.11426
Length   77/11, alignment  9/ 3, found:	16.22
Length   77/11, alignment  9/ 3, fail:	8.38037
Length   77/11, alignment  9/ 9, found:	16.8925
Length   77/11, alignment  9/ 9, fail:	8.65381
Length   77/11, alignment  9/15, found:	18.1084
Length   77/11, alignment  9/15, fail:	8.65137
Length   77/11, alignment 15/ 0, found:	16.7607
Length   77/11, alignment 15/ 0, fail:	10.1736
Length   77/11, alignment 15/ 3, found:	16.7607
Length   77/11, alignment 15/ 3, fail:	9.73181
Length   77/11, alignment 15/ 9, found:	16.7606
Length   77/11, alignment 15/ 9, fail:	9.73169
Length   77/11, alignment 15/15, found:	17.6067
Length   77/11, alignment 15/15, fail:	9.73169
Length   48/12, alignment  0/ 0, found:	22.9744
Length   48/12, alignment  0/ 0, fail:	8.49634
Length   48/12, alignment  0/ 3, found:	22.973
Length   48/12, alignment  0/ 3, fail:	7.57715
Length   48/12, alignment  0/ 9, found:	16.0833
Length   48/12, alignment  0/ 9, fail:	8.11304
Length   48/12, alignment  0/15, found:	16.0845
Length   48/12, alignment  0/15, fail:	7.96643
Length   48/12, alignment  3/ 0, found:	22.973
Length   48/12, alignment  3/ 0, fail:	6.49182
Length   48/12, alignment  3/ 3, found:	23.6042
Length   48/12, alignment  3/ 3, fail:	6.76172
Length   48/12, alignment  3/ 9, found:	23.7811
Length   48/12, alignment  3/ 9, fail:	7.03149
Length   48/12, alignment  3/15, found:	23.5211
Length   48/12, alignment  3/15, fail:	8.43164
Length   48/12, alignment  9/ 0, found:	23.7825
Length   48/12, alignment  9/ 0, fail:	7.30005
Length   48/12, alignment  9/ 3, found:	24.6698
Length   48/12, alignment  9/ 3, fail:	7.57227
Length   48/12, alignment  9/ 9, found:	24.3257
Length   48/12, alignment  9/ 9, fail:	7.56982
Length   48/12, alignment  9/15, found:	23.7823
Length   48/12, alignment  9/15, fail:	7.02905
Length   48/12, alignment 15/ 0, found:	23.7849
Length   48/12, alignment 15/ 0, fail:	7.3927
Length   48/12, alignment 15/ 3, found:	24.0533
Length   48/12, alignment 15/ 3, fail:	7.57227
Length   48/12, alignment 15/ 9, found:	18.9995
Length   48/12, alignment 15/ 9, fail:	7.02905
Length   48/12, alignment 15/15, found:	19.6515
Length   48/12, alignment 15/15, fail:	7.56982
Length   60/12, alignment  0/ 0, found:	22.9742
Length   60/12, alignment  0/ 0, fail:	7.84326
Length   60/12, alignment  0/ 3, found:	23.6212
Length   60/12, alignment  0/ 3, fail:	7.57471
Length   60/12, alignment  0/ 9, found:	16.3555
Length   60/12, alignment  0/ 9, fail:	8.11304
Length   60/12, alignment  0/15, found:	11.8766
Length   60/12, alignment  0/15, fail:	7.03259
Length   60/12, alignment  3/ 0, found:	16.8387
Length   60/12, alignment  3/ 0, fail:	6.48938
Length   60/12, alignment  3/ 3, found:	16.22
Length   60/12, alignment  3/ 3, fail:	7.58081
Length   60/12, alignment  3/ 9, found:	17.3003
Length   60/12, alignment  3/ 9, fail:	7.56982
Length   60/12, alignment  3/15, found:	17.3003
Length   60/12, alignment  3/15, fail:	7.5697
Length   60/12, alignment  9/ 0, found:	16.5739
Length   60/12, alignment  9/ 0, fail:	7.30249
Length   60/12, alignment  9/ 3, found:	16.22
Length   60/12, alignment  9/ 3, fail:	7.57227
Length   60/12, alignment  9/ 9, found:	17.2991
Length   60/12, alignment  9/ 9, fail:	8.46582
Length   60/12, alignment  9/15, found:	24.3367
Length   60/12, alignment  9/15, fail:	7.84204
Length   60/12, alignment 15/ 0, found:	23.7836
Length   60/12, alignment 15/ 0, fail:	7.30127
Length   60/12, alignment 15/ 3, found:	24.8018
Length   60/12, alignment 15/ 3, fail:	7.57471
Length   60/12, alignment 15/ 9, found:	22.6703
Length   60/12, alignment 15/ 9, fail:	7.84326
Length   60/12, alignment 15/15, found:	17.0305
Length   60/12, alignment 15/15, fail:	7.84082
Length   72/12, alignment  0/ 0, found:	16.3884
Length   72/12, alignment  0/ 0, fail:	7.58435
Length   72/12, alignment  0/ 3, found:	17.1697
Length   72/12, alignment  0/ 3, fail:	8.65381
Length   72/12, alignment  0/ 9, found:	16.6239
Length   72/12, alignment  0/ 9, fail:	9.19824
Length   72/12, alignment  0/15, found:	17.5542
Length   72/12, alignment  0/15, fail:	7.84326
Length   72/12, alignment  3/ 0, found:	16.0844
Length   72/12, alignment  3/ 0, fail:	7.30115
Length   72/12, alignment  3/ 3, found:	16.2212
Length   72/12, alignment  3/ 3, fail:	7.57227
Length   72/12, alignment  3/ 9, found:	18.5381
Length   72/12, alignment  3/ 9, fail:	7.84204
Length   72/12, alignment  3/15, found:	17.3003
Length   72/12, alignment  3/15, fail:	8.43164
Length   72/12, alignment  9/ 0, found:	16.0869
Length   72/12, alignment  9/ 0, fail:	9.46802
Length   72/12, alignment  9/ 3, found:	16.2175
Length   72/12, alignment  9/ 3, fail:	9.73535
Length   72/12, alignment  9/ 9, found:	17.3003
Length   72/12, alignment  9/ 9, fail:	10.4385
Length   72/12, alignment  9/15, found:	24.322
Length   72/12, alignment  9/15, fail:	9.73535
Length   72/12, alignment 15/ 0, found:	18.3196
Length   72/12, alignment 15/ 0, fail:	8.11182
Length   72/12, alignment 15/ 3, found:	17.0317
Length   72/12, alignment 15/ 3, fail:	8.38281
Length   72/12, alignment 15/ 9, found:	16.7595
Length   72/12, alignment 15/ 9, fail:	8.65137
Length   72/12, alignment 15/15, found:	17.929
Length   72/12, alignment 15/15, fail:	9.73169
Length   84/12, alignment  0/ 0, found:	16.2358
Length   84/12, alignment  0/ 0, fail:	11.0305
Length   84/12, alignment  0/ 3, found:	23.7861
Length   84/12, alignment  0/ 3, fail:	8.1167
Length   84/12, alignment  0/ 9, found:	24.46
Length   84/12, alignment  0/ 9, fail:	8.38892
Length   84/12, alignment  0/15, found:	18.731
Length   84/12, alignment  0/15, fail:	10.2761
Length   84/12, alignment  3/ 0, found:	16.4896
Length   84/12, alignment  3/ 0, fail:	8.78809
Length   84/12, alignment  3/ 3, found:	16.2174
Length   84/12, alignment  3/ 3, fail:	8.65869
Length   84/12, alignment  3/ 9, found:	17.0281
Length   84/12, alignment  3/ 9, fail:	9.73547
Length   84/12, alignment  3/15, found:	17.8252
Length   84/12, alignment  3/15, fail:	8.65137
Length   84/12, alignment  9/ 0, found:	16.7607
Length   84/12, alignment  9/ 0, fail:	8.11182
Length   84/12, alignment  9/ 3, found:	17.8667
Length   84/12, alignment  9/ 3, fail:	9.73535
Length   84/12, alignment  9/ 9, found:	16.8949
Length   84/12, alignment  9/ 9, fail:	9.73425
Length   84/12, alignment  9/15, found:	16.895
Length   84/12, alignment  9/15, fail:	9.73169
Length   84/12, alignment 15/ 0, found:	18.7761
Length   84/12, alignment 15/ 0, fail:	10.5472
Length   84/12, alignment 15/ 3, found:	17.3613
Length   84/12, alignment 15/ 3, fail:	9.33252
Length   84/12, alignment 15/ 9, found:	16.7607
Length   84/12, alignment 15/ 9, fail:	10.8182
Length   84/12, alignment 15/15, found:	16.7815
Length   84/12, alignment 15/15, fail:	10.8157
Length   52/13, alignment  0/ 0, found:	23.9802
Length   52/13, alignment  0/ 0, fail:	7.84326
Length   52/13, alignment  0/ 3, found:	16.3542
Length   52/13, alignment  0/ 3, fail:	8.50488
Length   52/13, alignment  0/ 9, found:	16.7571
Length   52/13, alignment  0/ 9, fail:	7.03381
Length   52/13, alignment  0/15, found:	11.9082
Length   52/13, alignment  0/15, fail:	7.02905
Length   52/13, alignment  3/ 0, found:	22.9718
Length   52/13, alignment  3/ 0, fail:	6.4895
Length   52/13, alignment  3/ 3, found:	16.7681
Length   52/13, alignment  3/ 3, fail:	7.03271
Length   52/13, alignment  3/ 9, found:	16.8938
Length   52/13, alignment  3/ 9, fail:	8.37183
Length   52/13, alignment  3/15, found:	24.0631
Length   52/13, alignment  3/15, fail:	7.84436
Length   52/13, alignment  9/ 0, found:	24.0559
Length   52/13, alignment  9/ 0, fail:	7.57104
Length   52/13, alignment  9/ 3, found:	18.4038
Length   52/13, alignment  9/ 3, fail:	7.03149
Length   52/13, alignment  9/ 9, found:	16.8938
Length   52/13, alignment  9/ 9, fail:	7.89453
Length   52/13, alignment  9/15, found:	16.8938
Length   52/13, alignment  9/15, fail:	7.84082
Length   52/13, alignment 15/ 0, found:	16.3553
Length   52/13, alignment 15/ 0, fail:	7.57336
Length   52/13, alignment 15/ 3, found:	16.8938
Length   52/13, alignment 15/ 3, fail:	10.0883
Length   52/13, alignment 15/ 9, found:	19.4048
Length   52/13, alignment 15/ 9, fail:	8.92358
Length   52/13, alignment 15/15, found:	19.0692
Length   52/13, alignment 15/15, fail:	8.9248
Length   65/13, alignment  0/ 0, found:	24.0547
Length   65/13, alignment  0/ 0, fail:	8.92725
Length   65/13, alignment  0/ 3, found:	17.7056
Length   65/13, alignment  0/ 3, fail:	7.84692
Length   65/13, alignment  0/ 9, found:	18.3
Length   65/13, alignment  0/ 9, fail:	9.19458
Length   65/13, alignment  0/15, found:	16.6228
Length   65/13, alignment  0/15, fail:	9.89172
Length   65/13, alignment  3/ 0, found:	16.3553
Length   65/13, alignment  3/ 0, fail:	8.65381
Length   65/13, alignment  3/ 3, found:	16.4884
Length   65/13, alignment  3/ 3, fail:	8.92371
Length   65/13, alignment  3/ 9, found:	16.4896
Length   65/13, alignment  3/ 9, fail:	10.2836
Length   65/13, alignment  3/15, found:	20.6281
Length   65/13, alignment  3/15, fail:	7.84204
Length   65/13, alignment  9/ 0, found:	24.8163
Length   65/13, alignment  9/ 0, fail:	8.65503
Length   65/13, alignment  9/ 3, found:	20.6292
Length   65/13, alignment  9/ 3, fail:	7.84204
Length   65/13, alignment  9/ 9, found:	21.5936
Length   65/13, alignment  9/ 9, fail:	7.84204
Length   65/13, alignment  9/15, found:	16.8938
Length   65/13, alignment  9/15, fail:	8.92114
Length   65/13, alignment 15/ 0, found:	17.0256
Length   65/13, alignment 15/ 0, fail:	8.11792
Length   65/13, alignment 15/ 3, found:	16.8926
Length   65/13, alignment 15/ 3, fail:	8.65747
Length   65/13, alignment 15/ 9, found:	16.8926
Length   65/13, alignment 15/ 9, fail:	8.65381
Length   65/13, alignment 15/15, found:	17.8717
Length   65/13, alignment 15/15, fail:	9.73169
Length   78/13, alignment  0/ 0, found:	16.2371
Length   78/13, alignment  0/ 0, fail:	9.56567
Length   78/13, alignment  0/ 3, found:	17.0305
Length   78/13, alignment  0/ 3, fail:	7.84937
Length   78/13, alignment  0/ 9, found:	17.0269
Length   78/13, alignment  0/ 9, fail:	9.19458
Length   78/13, alignment  0/15, found:	17.0305
Length   78/13, alignment  0/15, fail:	9.31421
Length   78/13, alignment  3/ 0, found:	23.7825
Length   78/13, alignment  3/ 0, fail:	9.46313
Length   78/13, alignment  3/ 3, found:	19.2194
Length   78/13, alignment  3/ 3, fail:	8.65381
Length   78/13, alignment  3/ 9, found:	17.2991
Length   78/13, alignment  3/ 9, fail:	8.65259
Length   78/13, alignment  3/15, found:	17.3003
Length   78/13, alignment  3/15, fail:	8.65137
Length   78/13, alignment  9/ 0, found:	17.8398
Length   78/13, alignment  9/ 0, fail:	8.11182
Length   78/13, alignment  9/ 3, found:	16.8938
Length   78/13, alignment  9/ 3, fail:	10.3727
Length   78/13, alignment  9/ 9, found:	16.8962
Length   78/13, alignment  9/ 9, fail:	8.65137
Length   78/13, alignment  9/15, found:	16.8938
Length   78/13, alignment  9/15, fail:	8.65137
Length   78/13, alignment 15/ 0, found:	17.5408
Length   78/13, alignment 15/ 0, fail:	8.11182
Length   78/13, alignment 15/ 3, found:	16.895
Length   78/13, alignment 15/ 3, fail:	8.65259
Length   78/13, alignment 15/ 9, found:	17.4626
Length   78/13, alignment 15/ 9, fail:	9.73169
Length   78/13, alignment 15/15, found:	16.7582
Length   78/13, alignment 15/15, fail:	9.73303
Length   91/13, alignment  0/ 0, found:	16.2358
Length   91/13, alignment  0/ 0, fail:	10.01
Length   91/13, alignment  0/ 3, found:	23.6432
Length   91/13, alignment  0/ 3, fail:	8.38647
Length   91/13, alignment  0/ 9, found:	25.2069
Length   91/13, alignment  0/ 9, fail:	10.2749
Length   91/13, alignment  0/15, found:	24.4612
Length   91/13, alignment  0/15, fail:	10.2725
Length   91/13, alignment  3/ 0, found:	17.7739
Length   91/13, alignment  3/ 0, fail:	9.38867
Length   91/13, alignment  3/ 3, found:	16.762
Length   91/13, alignment  3/ 3, fail:	8.65625
Length   91/13, alignment  3/ 9, found:	17.4225
Length   91/13, alignment  3/ 9, fail:	8.65137
Length   91/13, alignment  3/15, found:	16.7595
Length   91/13, alignment  3/15, fail:	8.65137
Length   91/13, alignment  9/ 0, found:	17.5688
Length   91/13, alignment  9/ 0, fail:	8.92603
Length   91/13, alignment  9/ 3, found:	17.6396
Length   91/13, alignment  9/ 3, fail:	9.54614
Length   91/13, alignment  9/ 9, found:	16.895
Length   91/13, alignment  9/ 9, fail:	10.3397
Length   91/13, alignment  9/15, found:	16.8938
Length   91/13, alignment  9/15, fail:	10.8157
Length   91/13, alignment 15/ 0, found:	16.7583
Length   91/13, alignment 15/ 0, fail:	10.5448
Length   91/13, alignment 15/ 3, found:	16.8938
Length   91/13, alignment 15/ 3, fail:	11.7289
Length   91/13, alignment 15/ 9, found:	16.8926
Length   91/13, alignment 15/ 9, fail:	10.8145
